f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	30.6449	
0.109863	32.0262	
0.117188	33.4583	
0.124512	34.9508	
0.131836	36.4949	
0.13916	38.0489	
0.146485	39.5396	
0.153809	40.8773	
0.161133	41.9792	
0.168457	42.7922	
0.175781	43.3075	
0.183106	43.5603	
0.19043	43.6164	
0.197754	43.5517	
0.205078	43.435	
0.212403	43.317	
0.219727	43.2292	
0.227051	43.1883	
0.234375	43.2052	
0.241699	43.2926	
0.249024	43.4685	
0.256348	43.7533	
0.263672	44.1622	
0.270996	44.6965	
0.278321	45.3385	
0.285645	46.0507	
0.292969	46.7808	
0.300293	47.4685	
0.307617	48.0537	
0.314942	48.4846	
0.322266	48.7254	
0.32959	48.7633	
0.336914	48.6113	
0.344239	48.3071	
0.351563	47.9072	
0.358887	47.4792	
0.366211	47.0932	
0.373536	46.8145	
0.38086	46.6958	
0.388184	46.7726	
0.395508	47.0599	
0.402832	47.5513	
0.410157	48.2214	
0.417481	49.0296	
0.424805	49.9255	
0.432129	50.856	
0.439454	51.7731	
0.446778	52.6397	
0.454102	53.4316	
0.461426	54.1348	
0.46875	54.7403	
0.476075	55.2407	
0.483399	55.6298	
0.490723	55.9068	
0.498047	56.0799	
0.505372	56.1686	
0.512696	56.2006	
0.52002	56.2043	
0.527344	56.1978	
0.534669	56.176	
0.541993	56.0994	
0.549317	55.8999	
0.556641	55.524	
0.563965	54.9981	
0.57129	54.4367	
0.578614	53.9641	
0.585938	53.6468	
0.593262	53.4922	
0.600587	53.4775	
0.607911	53.5723	
0.615235	53.749	
0.622559	53.9861	
0.629883	54.2689	
0.637208	54.589	
0.644532	54.9432	
0.651856	55.3318	
0.65918	55.7573	
0.666505	56.222	
0.673829	56.7272	
0.681153	57.2727	
0.688477	57.8576	
0.695801	58.4822	
0.703126	59.1499	
0.71045	59.8694	
0.717774	60.6545	
0.725098	61.5227	
0.732423	62.4892	
0.739747	63.5567	
0.747071	64.7014	
0.754395	65.8661	
0.76172	66.9725	
0.769044	67.955	
0.776368	68.7923	
0.783692	69.508	
0.791016	70.1456	
0.798341	70.7432	
0.805665	71.3217	
0.812989	71.885	
0.820313	72.4278	
0.827638	72.9452	
0.834962	73.4418	
0.842286	73.9343	
0.84961	74.4474	
0.856934	75.0031	
0.864259	75.6096	
0.871583	76.2543	
0.878907	76.9028	
0.886231	77.5045	
0.893556	78.0064	
0.90088	78.3696	
0.908204	78.5852	
0.915528	78.6786	
0.922852	78.7004	
0.930177	78.7109	
0.937501	78.7651	
0.944825	78.9063	
0.952149	79.1659	
0.959474	79.5658	
0.966798	80.1194	
0.974122	80.8274	
0.981446	81.672	
0.988771	82.6123	
0.996095	83.589	
1.00342	84.5385	
1.01074	85.4124	
1.01807	86.1897	
1.02539	86.8786	
1.03272	87.5106	
1.04004	88.1314	
1.04736	88.79	
1.05469	89.5301	
1.06201	90.3839	
1.06934	91.3701	
1.07666	92.4979	
1.08399	93.7758	
1.09131	95.2088	
1.09863	96.7204	
