f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	32.417	
0.109863	33.7598	
0.117188	35.1742	
0.124512	36.6807	
0.131836	38.2733	
0.13916	39.9043	
0.146485	41.4882	
0.153809	42.9189	
0.161133	44.0969	
0.168457	44.9554	
0.175781	45.4786	
0.183106	45.7034	
0.19043	45.7056	
0.197754	45.5779	
0.205078	45.4079	
0.212403	45.2643	
0.219727	45.192	
0.227051	45.2152	
0.234375	45.3464	
0.241699	45.5945	
0.249024	45.9703	
0.256348	46.4854	
0.263672	47.1465	
0.270996	47.948	
0.278321	48.8672	
0.285645	49.8646	
0.292969	50.8894	
0.300293	51.8876	
0.307617	52.8096	
0.314942	53.6165	
0.322266	54.2832	
0.32959	54.8012	
0.336914	55.179	
0.344239	55.4424	
0.351563	55.6334	
0.358887	55.8063	
0.366211	56.0229	
0.373536	56.3446	
0.38086	56.8248	
0.388184	57.5017	
0.395508	58.3951	
0.402832	59.5064	
0.410157	60.8214	
0.417481	62.3149	
0.424805	63.953	
0.432129	65.6954	
0.439454	67.495	
0.446778	69.2992	
0.454102	71.0515	
0.461426	72.6957	
0.46875	74.1826	
0.476075	75.4773	
0.483399	76.5658	
0.490723	77.4582	
0.498047	78.1851	
0.505372	78.7905	
0.512696	79.3227	
0.52002	79.827	
0.527344	80.3438	
0.534669	80.9128	
0.541993	81.584	
0.549317	82.4248	
0.556641	83.5119	
0.563965	84.8994	
0.57129	86.5905	
0.578614	88.5467	
0.585938	90.7227	
0.593262	93.0879	
0.600587	95.6273	
0.607911	98.3361	
0.615235	101.211	
0.622559	104.232	
0.629883	107.32	
0.637208	110.284	
0.644532	112.794	
0.651856	114.478	
0.65918	115.129	
0.666505	114.852	
0.673829	113.939	
0.681153	112.673	
0.688477	111.245	
0.695801	109.772	
0.703126	108.327	
0.71045	106.957	
0.717774	105.689	
0.725098	104.539	
0.732423	103.524	
0.739747	102.671	
0.747071	102.023	
0.754395	101.63	
0.76172	101.525	
0.769044	101.705	
0.776368	102.135	
0.783692	102.758	
0.791016	103.519	
0.798341	104.369	
0.805665	105.272	
0.812989	106.192	
0.820313	107.087	
0.827638	107.906	
0.834962	108.602	
0.842286	109.153	
0.84961	109.586	
0.856934	109.972	
0.864259	110.4	
0.871583	110.954	
0.878907	111.709	
0.886231	112.736	
0.893556	114.105	
0.90088	115.878	
0.908204	118.082	
0.915528	120.664	
0.922852	123.43	
0.930177	125.99	
0.937501	127.806	
0.944825	128.465	
0.952149	127.968	
0.959474	126.638	
0.966798	124.824	
0.974122	122.783	
0.981446	120.725	
0.988771	118.846	
0.996095	117.314	
1.00342	116.237	
1.01074	115.642	
1.01807	115.488	
1.02539	115.673	
1.03272	116.052	
1.04004	116.458	
1.04736	116.726	
1.05469	116.716	
1.06201	116.334	
1.06934	115.544	
1.07666	114.36	
1.08399	112.853	
1.09131	111.195	
1.09863	109.741	
