f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	32.737	
0.109863	34.0873	
0.117188	35.5194	
0.124512	37.0531	
0.131836	38.6799	
0.13916	40.3479	
0.146485	41.9661	
0.153809	43.4241	
0.161133	44.6191	
0.168457	45.4842	
0.175781	46.0062	
0.183106	46.2264	
0.19043	46.2244	
0.197754	46.0942	
0.205078	45.9226	
0.212403	45.7751	
0.219727	45.6935	
0.227051	45.6992	
0.234375	45.8032	
0.241699	46.0146	
0.249024	46.345	
0.256348	46.8079	
0.263672	47.412	
0.270996	48.1545	
0.278321	49.017	
0.285645	49.9658	
0.292969	50.9562	
0.300293	51.9397	
0.307617	52.869	
0.314942	53.7029	
0.322266	54.4099	
0.32959	54.9724	
0.336914	55.3907	
0.344239	55.6856	
0.351563	55.8982	
0.358887	56.086	
0.366211	56.3152	
0.373536	56.6519	
0.38086	57.1526	
0.388184	57.857	
0.395508	58.7835	
0.402832	59.9297	
0.410157	61.2751	
0.417481	62.7864	
0.424805	64.4218	
0.432129	66.1352	
0.439454	67.8785	
0.446778	69.6042	
0.454102	71.2659	
0.461426	72.8204	
0.46875	74.2288	
0.476075	75.4616	
0.483399	76.5046	
0.490723	77.3647	
0.498047	78.071	
0.505372	78.6713	
0.512696	79.2236	
0.52002	79.7866	
0.527344	80.4115	
0.534669	81.1354	
0.541993	81.9748	
0.549317	82.9161	
0.556641	83.9131	
0.563965	84.911	
0.57129	85.8959	
0.578614	86.9101	
0.585938	88.0125	
0.593262	89.2326	
0.600587	90.5556	
0.607911	91.9297	
0.615235	93.282	
0.622559	94.5355	
0.629883	95.6267	
0.637208	96.5208	
0.644532	97.217	
0.651856	97.7421	
0.65918	98.1347	
0.666505	98.4286	
0.673829	98.6451	
0.681153	98.7937	
0.688477	98.88	
0.695801	98.9141	
0.703126	98.9141	
0.71045	98.9035	
0.717774	98.9044	
0.725098	98.9332	
0.732423	99.0023	
0.739747	99.127	
0.747071	99.3323	
0.754395	99.6512	
0.76172	100.115	
0.769044	100.738	
0.776368	101.514	
0.783692	102.421	
0.791016	103.424	
0.798341	104.485	
0.805665	105.563	
0.812989	106.612	
0.820313	107.589	
0.827638	108.458	
0.834962	109.194	
0.842286	109.809	
0.84961	110.358	
0.856934	110.932	
0.864259	111.634	
0.871583	112.542	
0.878907	113.702	
0.886231	115.138	
0.893556	116.876	
0.90088	118.969	
0.908204	121.486	
0.915528	124.47	
0.922852	127.864	
0.930177	131.403	
0.937501	134.482	
0.944825	136.165	
0.952149	135.691	
0.959474	133.215	
0.966798	129.665	
0.974122	125.965	
0.981446	122.705	
0.988771	120.192	
0.996095	118.548	
1.00342	117.78	
1.01074	117.81	
1.01807	118.503	
1.02539	119.681	
1.03272	121.139	
1.04004	122.666	
1.04736	124.088	
1.05469	125.299	
1.06201	126.284	
1.06934	127.099	
1.07666	127.809	
1.08399	128.31	
1.09131	127.885	
1.09863	125.188	
