f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	30.8976	
0.109863	32.1988	
0.117188	33.5454	
0.124512	34.9537	
0.131836	36.4197	
0.13916	37.9037	
0.146485	39.3331	
0.153809	40.6169	
0.161133	41.6691	
0.168457	42.431	
0.175781	42.8877	
0.183106	43.0703	
0.19043	43.0458	
0.197754	42.8985	
0.205078	42.7111	
0.212403	42.5509	
0.219727	42.4638	
0.227051	42.4764	
0.234375	42.602	
0.241699	42.8485	
0.249024	43.2233	
0.256348	43.7329	
0.263672	44.3777	
0.270996	45.1449	
0.278321	46.0038	
0.285645	46.9065	
0.292969	47.7938	
0.300293	48.6053	
0.307617	49.289	
0.314942	49.8106	
0.322266	50.1577	
0.32959	50.3399	
0.336914	50.3857	
0.344239	50.3377	
0.351563	50.2476	
0.358887	50.1724	
0.366211	50.1704	
0.373536	50.2962	
0.38086	50.596	
0.388184	51.1021	
0.395508	51.83	
0.402832	52.7779	
0.410157	53.929	
0.417481	55.2546	
0.424805	56.7176	
0.432129	58.2749	
0.439454	59.8784	
0.446778	61.4769	
0.454102	63.0178	
0.461426	64.4501	
0.46875	65.7292	
0.476075	66.8222	
0.483399	67.7144	
0.490723	68.4132	
0.498047	68.9465	
0.505372	69.3574	
0.512696	69.6938	
0.52002	69.9999	
0.527344	70.3127	
0.534669	70.6637	
0.541993	71.0882	
0.549317	71.6326	
0.556641	72.3525	
0.563965	73.2903	
0.57129	74.4524	
0.578614	75.8123	
0.585938	77.3342	
0.593262	78.9894	
0.600587	80.7556	
0.607911	82.6092	
0.615235	84.5187	
0.622559	86.4372	
0.629883	88.2983	
0.637208	90.0198	
0.644532	91.5191	
0.651856	92.7366	
0.65918	93.6497	
0.666505	94.2713	
0.673829	94.6361	
0.681153	94.789	
0.688477	94.7806	
0.695801	94.6652	
0.703126	94.499	
0.71045	94.3348	
0.717774	94.217	
0.725098	94.1776	
0.732423	94.238	
0.739747	94.4116	
0.747071	94.707	
0.754395	95.1268	
0.76172	95.6646	
0.769044	96.3055	
0.776368	97.0324	
0.783692	97.8351	
0.791016	98.7131	
0.798341	99.672	
0.805665	100.715	
0.812989	101.838	
0.820313	103.025	
0.827638	104.265	
0.834962	105.563	
0.842286	106.97	
0.84961	108.598	
0.856934	110.625	
0.864259	113.296	
0.871583	116.941	
0.878907	122.043	
0.886231	129.448	
0.893556	141.033	
0.90088	158.891	
0.908204	150.175	
0.915528	139.047	
0.922852	133.349	
0.930177	130.375	
0.937501	128.958	
0.944825	128.498	
0.952149	128.649	
0.959474	129.192	
0.966798	129.967	
0.974122	130.807	
0.981446	131.513	
0.988771	131.904	
0.996095	131.926	
1.00342	131.702	
1.01074	131.441	
1.01807	131.298	
1.02539	131.308	
1.03272	131.387	
1.04004	131.363	
1.04736	131.031	
1.05469	130.226	
1.06201	128.876	
1.06934	127	
1.07666	124.67	
1.08399	121.992	
1.09131	119.155	
1.09863	116.526	
