f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	34.5678	
0.109863	35.9655	
0.117188	37.4673	
0.124512	39.0994	
0.131836	40.8547	
0.13916	42.6766	
0.146485	44.4639	
0.153809	46.0913	
0.161133	47.4401	
0.168457	48.4303	
0.175781	49.0425	
0.183106	49.3196	
0.19043	49.3494	
0.197754	49.2366	
0.205078	49.0782	
0.212403	48.9478	
0.219727	48.8917	
0.227051	48.9342	
0.234375	49.0876	
0.241699	49.3616	
0.249024	49.7686	
0.256348	50.322	
0.263672	51.0305	
0.270996	51.8902	
0.278321	52.8807	
0.285645	53.966	
0.292969	55.1004	
0.300293	56.236	
0.307617	57.329	
0.314942	58.3432	
0.322266	59.2512	
0.32959	60.0355	
0.336914	60.6916	
0.344239	61.2307	
0.351563	61.6829	
0.358887	62.0961	
0.366211	62.5309	
0.373536	63.0511	
0.38086	63.714	
0.388184	64.5616	
0.395508	65.6169	
0.402832	66.8846	
0.410157	68.3544	
0.417481	70.0053	
0.424805	71.8069	
0.432129	73.7193	
0.439454	75.6929	
0.446778	77.67	
0.454102	79.5893	
0.461426	81.3933	
0.46875	83.037	
0.476075	84.4946	
0.483399	85.7633	
0.490723	86.8605	
0.498047	87.819	
0.505372	88.6834	
0.512696	89.5069	
0.52002	90.3483	
0.527344	91.2663	
0.534669	92.3088	
0.541993	93.4916	
0.549317	94.766	
0.556641	96.0018	
0.563965	97.0596	
0.57129	97.928	
0.578614	98.7445	
0.585938	99.6618	
0.593262	100.747	
0.600587	101.985	
0.607911	103.323	
0.615235	104.709	
0.622559	106.121	
0.629883	107.564	
0.637208	109.061	
0.644532	110.626	
0.651856	112.235	
0.65918	113.803	
0.666505	115.189	
0.673829	116.224	
0.681153	116.778	
0.688477	116.821	
0.695801	116.431	
0.703126	115.761	
0.71045	114.968	
0.717774	114.171	
0.725098	113.436	
0.732423	112.78	
0.739747	112.207	
0.747071	111.726	
0.754395	111.367	
0.76172	111.163	
0.769044	111.131	
0.776368	111.253	
0.783692	111.49	
0.791016	111.797	
0.798341	112.141	
0.805665	112.495	
0.812989	112.832	
0.820313	113.111	
0.827638	113.271	
0.834962	113.259	
0.842286	113.063	
0.84961	112.732	
0.856934	112.363	
0.864259	112.066	
0.871583	111.943	
0.878907	112.082	
0.886231	112.559	
0.893556	113.434	
0.90088	114.736	
0.908204	116.44	
0.915528	118.439	
0.922852	120.528	
0.930177	122.443	
0.937501	123.958	
0.944825	125.004	
0.952149	125.671	
0.959474	126.096	
0.966798	126.342	
0.974122	126.36	
0.981446	126.025	
0.988771	125.228	
0.996095	123.971	
1.00342	122.407	
1.01074	120.785	
1.01807	119.362	
1.02539	118.336	
1.03272	117.827	
1.04004	117.892	
1.04736	118.532	
1.05469	119.706	
1.06201	121.322	
1.06934	123.211	
1.07666	125.09	
1.08399	126.507	
1.09131	126.772	
1.09863	125.064	
