f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	29.2405	
0.109863	30.5803	
0.117188	31.9535	
0.124512	33.3647	
0.131836	34.8057	
0.13916	36.241	
0.146485	37.608	
0.153809	38.83	
0.161133	39.8351	
0.168457	40.5762	
0.175781	41.0438	
0.183106	41.267	
0.19043	41.304	
0.197754	41.225	
0.205078	41.0969	
0.212403	40.9725	
0.219727	40.8873	
0.227051	40.8623	
0.234375	40.9106	
0.241699	41.0437	
0.249024	41.2748	
0.256348	41.6167	
0.263672	42.0757	
0.270996	42.6435	
0.278321	43.2931	
0.285645	43.9788	
0.292969	44.6425	
0.300293	45.2232	
0.307617	45.6666	
0.314942	45.9346	
0.322266	46.0106	
0.32959	45.9007	
0.336914	45.632	
0.344239	45.2473	
0.351563	44.8	
0.358887	44.3488	
0.366211	43.954	
0.373536	43.6718	
0.38086	43.5495	
0.388184	43.6205	
0.395508	43.9006	
0.402832	44.3868	
0.410157	45.0578	
0.417481	45.877	
0.424805	46.7962	
0.432129	47.7615	
0.439454	48.7198	
0.446778	49.6263	
0.454102	50.4479	
0.461426	51.1638	
0.46875	51.7626	
0.476075	52.2389	
0.483399	52.5918	
0.490723	52.8263	
0.498047	52.9547	
0.505372	52.996	
0.512696	52.9728	
0.52002	52.9061	
0.527344	52.8082	
0.534669	52.6776	
0.541993	52.4983	
0.549317	52.2491	
0.556641	51.9279	
0.563965	51.5733	
0.57129	51.253	
0.578614	51.0232	
0.585938	50.9044	
0.593262	50.8884	
0.600587	50.9553	
0.607911	51.0845	
0.615235	51.2586	
0.622559	51.4648	
0.629883	51.6953	
0.637208	51.9464	
0.644532	52.2182	
0.651856	52.5131	
0.65918	52.8352	
0.666505	53.1882	
0.673829	53.5752	
0.681153	53.9979	
0.688477	54.4574	
0.695801	54.955	
0.703126	55.4939	
0.71045	56.0811	
0.717774	56.7283	
0.725098	57.451	
0.732423	58.2653	
0.739747	59.1795	
0.747071	60.1834	
0.754395	61.2398	
0.76172	62.2894	
0.769044	63.2737	
0.776368	64.1614	
0.783692	64.955	
0.791016	65.6784	
0.798341	66.3569	
0.805665	67.0048	
0.812989	67.6228	
0.820313	68.2016	
0.827638	68.7306	
0.834962	69.2061	
0.842286	69.6372	
0.84961	70.0431	
0.856934	70.4449	
0.864259	70.8556	
0.871583	71.2739	
0.878907	71.6829	
0.886231	72.056	
0.893556	72.3665	
0.90088	72.5982	
0.908204	72.7536	
0.915528	72.8537	
0.922852	72.9331	
0.930177	73.0304	
0.937501	73.1807	
0.944825	73.4123	
0.952149	73.7462	
0.959474	74.1971	
0.966798	74.7725	
0.974122	75.4684	
0.981446	76.2635	
0.988771	77.1165	
0.996095	77.974	
1.00342	78.7882	
1.01074	79.5368	
1.01807	80.2312	
1.02539	80.9089	
1.03272	81.6183	
1.04004	82.4034	
1.04736	83.2956	
1.05469	84.3121	
1.06201	85.4623	
1.06934	86.7605	
1.07666	88.2458	
1.08399	89.9982	
1.09131	92.1032	
1.09863	94.4007	
