f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	33.0506	
0.109863	34.4331	
0.117188	35.8848	
0.124512	37.4281	
0.131836	39.058	
0.13916	40.7257	
0.146485	42.3416	
0.153809	43.7958	
0.161133	44.9858	
0.168457	45.8457	
0.175781	46.3644	
0.183106	46.5845	
0.19043	46.5857	
0.197754	46.4596	
0.205078	46.2879	
0.212403	46.1307	
0.219727	46.024	
0.227051	45.9865	
0.234375	46.0295	
0.241699	46.1653	
0.249024	46.4108	
0.256348	46.7849	
0.263672	47.3007	
0.270996	47.9588	
0.278321	48.7434	
0.285645	49.6233	
0.292969	50.557	
0.300293	51.4987	
0.307617	52.4022	
0.314942	53.2249	
0.322266	53.9306	
0.32959	54.4943	
0.336914	54.9088	
0.344239	55.1884	
0.351563	55.3708	
0.358887	55.5123	
0.366211	55.68	
0.373536	55.9416	
0.38086	56.3549	
0.388184	56.9602	
0.395508	57.776	
0.402832	58.7985	
0.410157	60.0041	
0.417481	61.355	
0.424805	62.8035	
0.432129	64.2981	
0.439454	65.789	
0.446778	67.2317	
0.454102	68.5902	
0.461426	69.8365	
0.46875	70.9487	
0.476075	71.9106	
0.483399	72.7143	
0.490723	73.3634	
0.498047	73.8766	
0.505372	74.2869	
0.512696	74.6365	
0.52002	74.9677	
0.527344	75.3108	
0.534669	75.672	
0.541993	76.0217	
0.549317	76.2952	
0.556641	76.4274	
0.563965	76.4203	
0.57129	76.368	
0.578614	76.3928	
0.585938	76.57	
0.593262	76.9125	
0.600587	77.3943	
0.607911	77.9755	
0.615235	78.6169	
0.622559	79.2878	
0.629883	79.9694	
0.637208	80.6543	
0.644532	81.3432	
0.651856	82.0408	
0.65918	82.7509	
0.666505	83.4731	
0.673829	84.2017	
0.681153	84.9266	
0.688477	85.6373	
0.695801	86.3274	
0.703126	86.9976	
0.71045	87.6576	
0.717774	88.3254	
0.725098	89.025	
0.732423	89.783	
0.739747	90.6241	
0.747071	91.5635	
0.754395	92.5981	
0.76172	93.703	
0.769044	94.839	
0.776368	95.9703	
0.783692	97.0784	
0.791016	98.1638	
0.798341	99.2365	
0.805665	100.305	
0.812989	101.367	
0.820313	102.414	
0.827638	103.44	
0.834962	104.464	
0.842286	105.544	
0.84961	106.782	
0.856934	108.313	
0.864259	110.282	
0.871583	112.833	
0.878907	116.102	
0.886231	120.22	
0.893556	125.311	
0.90088	131.488	
0.908204	138.78	
0.915528	146.68	
0.922852	152.405	
0.930177	151.71	
0.937501	147.138	
0.944825	142.423	
0.952149	138.453	
0.959474	135.222	
0.966798	132.584	
0.974122	130.388	
0.981446	128.509	
0.988771	126.859	
0.996095	125.394	
1.00342	124.114	
1.01074	123.055	
1.01807	122.271	
1.02539	121.826	
1.03272	121.778	
1.04004	122.175	
1.04736	123.053	
1.05469	124.428	
1.06201	126.28	
1.06934	128.501	
1.07666	130.813	
1.08399	132.702	
1.09131	133.393	
1.09863	131.966	
