f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	31.9501	
0.109863	33.2858	
0.117188	34.6855	
0.124512	36.1677	
0.131836	37.7266	
0.13916	39.317	
0.146485	40.8577	
0.153809	42.2475	
0.161133	43.3911	
0.168457	44.2235	
0.175781	44.7276	
0.183106	44.9376	
0.19043	44.9258	
0.197754	44.7828	
0.205078	44.596	
0.212403	44.4357	
0.219727	44.3492	
0.227051	44.3631	
0.234375	44.4907	
0.241699	44.7405	
0.249024	45.1216	
0.256348	45.643	
0.263672	46.3084	
0.270996	47.1091	
0.278321	48.0187	
0.285645	48.9937	
0.292969	49.979	
0.300293	50.9168	
0.307617	51.7557	
0.314942	52.4578	
0.322266	53.003	
0.32959	53.3904	
0.336914	53.6369	
0.344239	53.7755	
0.351563	53.8524	
0.358887	53.9232	
0.366211	54.0482	
0.373536	54.2865	
0.38086	54.6891	
0.388184	55.2925	
0.395508	56.1157	
0.402832	57.1593	
0.410157	58.4082	
0.417481	59.8355	
0.424805	61.4056	
0.432129	63.076	
0.439454	64.7994	
0.446778	66.5236	
0.454102	68.1944	
0.461426	69.7579	
0.46875	71.1663	
0.476075	72.3842	
0.483399	73.3955	
0.490723	74.2078	
0.498047	74.8511	
0.505372	75.3705	
0.512696	75.8168	
0.52002	76.237	
0.527344	76.6704	
0.534669	77.1522	
0.541993	77.7216	
0.549317	78.4308	
0.556641	79.3407	
0.563965	80.4988	
0.57129	81.9183	
0.578614	83.5824	
0.585938	85.4681	
0.593262	87.5612	
0.600587	89.8587	
0.607911	92.3675	
0.615235	95.1024	
0.622559	98.0744	
0.629883	101.261	
0.637208	104.555	
0.644532	107.704	
0.651856	110.296	
0.65918	111.895	
0.666505	112.322	
0.673829	111.778	
0.681153	110.645	
0.688477	109.247	
0.695801	107.791	
0.703126	106.394	
0.71045	105.115	
0.717774	103.974	
0.725098	102.969	
0.732423	102.09	
0.739747	101.335	
0.747071	100.722	
0.754395	100.283	
0.76172	100.049	
0.769044	100.029	
0.776368	100.214	
0.783692	100.581	
0.791016	101.111	
0.798341	101.791	
0.805665	102.608	
0.812989	103.54	
0.820313	104.542	
0.827638	105.554	
0.834962	106.516	
0.842286	107.397	
0.84961	108.209	
0.856934	109.002	
0.864259	109.834	
0.871583	110.752	
0.878907	111.791	
0.886231	112.986	
0.893556	114.38	
0.90088	116.032	
0.908204	118.002	
0.915528	120.326	
0.922852	122.959	
0.930177	125.708	
0.937501	128.188	
0.944825	129.9	
0.952149	130.527	
0.959474	130.133	
0.966798	129	
0.974122	127.367	
0.981446	125.404	
0.988771	123.288	
0.996095	121.22	
1.00342	119.376	
1.01074	117.865	
1.01807	116.722	
1.02539	115.934	
1.03272	115.463	
1.04004	115.25	
1.04736	115.219	
1.05469	115.265	
1.06201	115.254	
1.06934	115.065	
1.07666	114.649	
1.08399	114.105	
1.09131	113.703	
1.09863	113.856	
