f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	29.9585	
0.109863	31.277	
0.117188	32.6338	
0.124512	34.0405	
0.131836	35.4909	
0.13916	36.9465	
0.146485	38.3383	
0.153809	39.5812	
0.161133	40.5963	
0.168457	41.3326	
0.175781	41.7806	
0.183106	41.974	
0.19043	41.9781	
0.197754	41.8711	
0.205078	41.7264	
0.212403	41.601	
0.219727	41.5319	
0.227051	41.5389	
0.234375	41.6317	
0.241699	41.8179	
0.249024	42.1065	
0.256348	42.5069	
0.263672	43.0228	
0.270996	43.6451	
0.278321	44.3465	
0.285645	45.0823	
0.292969	45.7958	
0.300293	46.427	
0.307617	46.9226	
0.314942	47.2447	
0.322266	47.3763	
0.32959	47.3235	
0.336914	47.1137	
0.344239	46.7906	
0.351563	46.4086	
0.358887	46.0277	
0.366211	45.7083	
0.373536	45.5065	
0.38086	45.4691	
0.388184	45.6285	
0.395508	45.9996	
0.402832	46.579	
0.410157	47.3457	
0.417481	48.2642	
0.424805	49.2884	
0.432129	50.3663	
0.439454	51.4458	
0.446778	52.4812	
0.454102	53.4365	
0.461426	54.2872	
0.46875	55.0176	
0.476075	55.6194	
0.483399	56.0908	
0.490723	56.4379	
0.498047	56.6758	
0.505372	56.8281	
0.512696	56.9238	
0.52002	56.9908	
0.527344	57.0491	
0.534669	57.1036	
0.541993	57.1395	
0.549317	57.1243	
0.556641	57.0286	
0.563965	56.8596	
0.57129	56.6719	
0.578614	56.5326	
0.585938	56.4832	
0.593262	56.5313	
0.600587	56.6638	
0.607911	56.8601	
0.615235	57.1005	
0.622559	57.3701	
0.629883	57.6603	
0.637208	57.9693	
0.644532	58.3001	
0.651856	58.6583	
0.65918	59.0499	
0.666505	59.4788	
0.673829	59.9458	
0.681153	60.4492	
0.688477	60.986	
0.695801	61.5546	
0.703126	62.1574	
0.71045	62.8032	
0.717774	63.5084	
0.725098	64.2954	
0.732423	65.1884	
0.739747	66.2037	
0.747071	67.3367	
0.754395	68.5503	
0.76172	69.7788	
0.769044	70.9532	
0.776368	72.0332	
0.783692	73.0194	
0.791016	73.9398	
0.798341	74.8255	
0.805665	75.6933	
0.812989	76.5391	
0.820313	77.3414	
0.827638	78.0742	
0.834962	78.7218	
0.842286	79.2903	
0.84961	79.804	
0.856934	80.2917	
0.864259	80.7685	
0.871583	81.2248	
0.878907	81.6264	
0.886231	81.9264	
0.893556	82.0853	
0.90088	82.0912	
0.908204	81.9685	
0.915528	81.771	
0.922852	81.5642	
0.930177	81.4081	
0.937501	81.3468	
0.944825	81.4086	
0.952149	81.6092	
0.959474	81.9557	
0.966798	82.4481	
0.974122	83.0755	
0.981446	83.8131	
0.988771	84.6221	
0.996095	85.4593	
1.00342	86.2913	
1.01074	87.1036	
1.01807	87.8979	
1.02539	88.6804	
1.03272	89.4522	
1.04004	90.2054	
1.04736	90.9269	
1.05469	91.6067	
1.06201	92.2521	
1.06934	92.9063	
1.07666	93.6792	
1.08399	94.8014	
1.09131	96.7097	
1.09863	100.084	
