f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	30.9708	
0.109863	32.3037	
0.117188	33.68	
0.124512	35.1158	
0.131836	36.6074	
0.13916	38.1151	
0.146485	39.5646	
0.153809	40.8634	
0.161133	41.925	
0.168457	42.6931	
0.175781	43.157	
0.183106	43.3534	
0.19043	43.3524	
0.197754	43.2375	
0.205078	43.0862	
0.212403	42.9574	
0.219727	42.8879	
0.227051	42.8961	
0.234375	42.9905	
0.241699	43.1775	
0.249024	43.4665	
0.256348	43.8687	
0.263672	44.391	
0.270996	45.0284	
0.278321	45.7595	
0.285645	46.5458	
0.292969	47.3363	
0.300293	48.0752	
0.307617	48.7092	
0.314942	49.1958	
0.322266	49.5093	
0.32959	49.6452	
0.336914	49.6218	
0.344239	49.4776	
0.351563	49.266	
0.358887	49.0492	
0.366211	48.891	
0.373536	48.8507	
0.38086	48.976	
0.388184	49.2988	
0.395508	49.832	
0.402832	50.5694	
0.410157	51.4882	
0.417481	52.5526	
0.424805	53.7181	
0.432129	54.9365	
0.439454	56.1605	
0.446778	57.3478	
0.454102	58.4642	
0.461426	59.4835	
0.46875	60.3869	
0.476075	61.1616	
0.483399	61.8022	
0.490723	62.3125	
0.498047	62.7075	
0.505372	63.0123	
0.512696	63.2581	
0.52002	63.476	
0.527344	63.6894	
0.534669	63.9075	
0.541993	64.1206	
0.549317	64.3009	
0.556641	64.4202	
0.563965	64.4803	
0.57129	64.5265	
0.578614	64.6196	
0.585938	64.7996	
0.593262	65.0751	
0.600587	65.4324	
0.607911	65.8485	
0.615235	66.2993	
0.622559	66.7657	
0.629883	67.2364	
0.637208	67.7094	
0.644532	68.1901	
0.651856	68.6881	
0.65918	69.2132	
0.666505	69.7717	
0.673829	70.3653	
0.681153	70.9909	
0.688477	71.6429	
0.695801	72.3171	
0.703126	73.0138	
0.71045	73.7407	
0.717774	74.5144	
0.725098	75.3586	
0.732423	76.3007	
0.739747	77.3634	
0.747071	78.5531	
0.754395	79.8484	
0.76172	81.1977	
0.769044	82.5371	
0.776368	83.8171	
0.783692	85.0198	
0.791016	86.1556	
0.798341	87.2465	
0.805665	88.3107	
0.812989	89.3542	
0.820313	90.3729	
0.827638	91.3605	
0.834962	92.3222	
0.842286	93.282	
0.84961	94.2801	
0.856934	95.3575	
0.864259	96.5334	
0.871583	97.7795	
0.878907	98.9974	
0.886231	100.013	
0.893556	100.62	
0.90088	100.689	
0.908204	100.266	
0.915528	99.5562	
0.922852	98.8048	
0.930177	98.1996	
0.937501	97.8424	
0.944825	97.7663	
0.952149	97.9654	
0.959474	98.4188	
0.966798	99.1023	
0.974122	99.9846	
0.981446	101.012	
0.988771	102.097	
0.996095	103.123	
1.00342	103.992	
1.01074	104.668	
1.01807	105.188	
1.02539	105.63	
1.03272	106.084	
1.04004	106.632	
1.04736	107.355	
1.05469	108.341	
1.06201	109.688	
1.06934	111.525	
1.07666	114.053	
1.08399	117.661	
1.09131	123.202	
1.09863	132.741	
