f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	32.7118	
0.109863	34.0617	
0.117188	35.4646	
0.124512	36.9429	
0.131836	38.4959	
0.13916	40.0836	
0.146485	41.6281	
0.153809	43.0299	
0.161133	44.1915	
0.168457	45.0425	
0.175781	45.5569	
0.183106	45.7581	
0.19043	45.7094	
0.197754	45.4947	
0.205078	45.1995	
0.212403	44.8951	
0.219727	44.632	
0.227051	44.4407	
0.234375	44.3374	
0.241699	44.3325	
0.249024	44.4354	
0.256348	44.6551	
0.263672	44.9947	
0.270996	45.4449	
0.278321	45.9795	
0.285645	46.5576	
0.292969	47.1305	
0.300293	47.6522	
0.307617	48.0879	
0.314942	48.4186	
0.322266	48.6406	
0.32959	48.7616	
0.336914	48.7982	
0.344239	48.7733	
0.351563	48.7166	
0.358887	48.6643	
0.366211	48.6581	
0.373536	48.7413	
0.38086	48.9532	
0.388184	49.3242	
0.395508	49.8719	
0.402832	50.6003	
0.410157	51.5005	
0.417481	52.5528	
0.424805	53.7279	
0.432129	54.9894	
0.439454	56.2957	
0.446778	57.6037	
0.454102	58.872	
0.461426	60.0637	
0.46875	61.1474	
0.476075	62.0985	
0.483399	62.9006	
0.490723	63.5471	
0.498047	64.0437	
0.505372	64.4074	
0.512696	64.6633	
0.52002	64.8396	
0.527344	64.9619	
0.534669	65.0505	
0.541993	65.1222	
0.549317	65.1956	
0.556641	65.297	
0.563965	65.4603	
0.57129	65.7159	
0.578614	66.0785	
0.585938	66.5463	
0.593262	67.1086	
0.600587	67.7523	
0.607911	68.466	
0.615235	69.2411	
0.622559	70.07	
0.629883	70.9448	
0.637208	71.8549	
0.644532	72.7868	
0.651856	73.7244	
0.65918	74.6502	
0.666505	75.5463	
0.673829	76.3967	
0.681153	77.1891	
0.688477	77.9188	
0.695801	78.5896	
0.703126	79.2147	
0.71045	79.8146	
0.717774	80.4149	
0.725098	81.0432	
0.732423	81.7264	
0.739747	82.4871	
0.747071	83.3369	
0.754395	84.2685	
0.76172	85.252	
0.769044	86.2412	
0.776368	87.1898	
0.783692	88.066	
0.791016	88.8568	
0.798341	89.564	
0.805665	90.1961	
0.812989	90.7615	
0.820313	91.2635	
0.827638	91.6999	
0.834962	92.0654	
0.842286	92.3571	
0.84961	92.5791	
0.856934	92.746	
0.864259	92.8826	
0.871583	93.022	
0.878907	93.201	
0.886231	93.4531	
0.893556	93.7989	
0.90088	94.2359	
0.908204	94.7311	
0.915528	95.222	
0.922852	95.6326	
0.930177	95.9016	
0.937501	96.0101	
0.944825	95.988	
0.952149	95.8975	
0.959474	95.8073	
0.966798	95.7741	
0.974122	95.8358	
0.981446	96.0106	
0.988771	96.2977	
0.996095	96.6783	
1.00342	97.1212	
1.01074	97.593	
1.01807	98.0679	
1.02539	98.5337	
1.03272	98.9917	
1.04004	99.4544	
1.04736	99.9435	
1.05469	100.487	
1.06201	101.119	
1.06934	101.873	
1.07666	102.78	
1.08399	103.862	
1.09131	105.107	
1.09863	106.377	
