f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	32.8793	
0.109863	34.233	
0.117188	35.6524	
0.124512	37.1618	
0.131836	38.7591	
0.13916	40.3994	
0.146485	41.9987	
0.153809	43.4507	
0.161133	44.653	
0.168457	45.5334	
0.175781	46.0698	
0.183106	46.2935	
0.19043	46.2778	
0.197754	46.1162	
0.205078	45.9004	
0.212403	45.7044	
0.219727	45.578	
0.227051	45.549	
0.234375	45.6307	
0.241699	45.8312	
0.249024	46.1593	
0.256348	46.6243	
0.263672	47.231	
0.270996	47.9711	
0.278321	48.8186	
0.285645	49.7296	
0.292969	50.6491	
0.300293	51.5206	
0.307617	52.2961	
0.314942	52.9427	
0.322266	53.445	
0.32959	53.8038	
0.336914	54.0338	
0.344239	54.1619	
0.351563	54.2255	
0.358887	54.2716	
0.366211	54.3533	
0.373536	54.5242	
0.38086	54.832	
0.388184	55.3124	
0.395508	55.9855	
0.402832	56.8558	
0.410157	57.9143	
0.417481	59.1414	
0.424805	60.5089	
0.432129	61.981	
0.439454	63.5149	
0.446778	65.0626	
0.454102	66.5742	
0.461426	68.0013	
0.46875	69.3014	
0.476075	70.443	
0.483399	71.4098	
0.490723	72.2033	
0.498047	72.8428	
0.505372	73.3625	
0.512696	73.8057	
0.52002	74.2188	
0.527344	74.6461	
0.534669	75.1283	
0.541993	75.7011	
0.549317	76.3918	
0.556641	77.2101	
0.563965	78.1436	
0.57129	79.1719	
0.578614	80.2876	
0.585938	81.5006	
0.593262	82.8257	
0.600587	84.2716	
0.607911	85.8393	
0.615235	87.5217	
0.622559	89.3	
0.629883	91.1378	
0.637208	92.977	
0.644532	94.7415	
0.651856	96.3477	
0.65918	97.7174	
0.666505	98.7901	
0.673829	99.5333	
0.681153	99.9498	
0.688477	100.08	
0.695801	99.9929	
0.703126	99.7753	
0.71045	99.5118	
0.717774	99.2721	
0.725098	99.1031	
0.732423	99.0265	
0.739747	99.0421	
0.747071	99.1349	
0.754395	99.2837	
0.76172	99.4721	
0.769044	99.6944	
0.776368	99.957	
0.783692	100.274	
0.791016	100.658	
0.798341	101.111	
0.805665	101.614	
0.812989	102.121	
0.820313	102.558	
0.827638	102.846	
0.834962	102.93	
0.842286	102.813	
0.84961	102.558	
0.856934	102.271	
0.864259	102.064	
0.871583	102.039	
0.878907	102.268	
0.886231	102.791	
0.893556	103.611	
0.90088	104.691	
0.908204	105.958	
0.915528	107.3	
0.922852	108.575	
0.930177	109.64	
0.937501	110.378	
0.944825	110.737	
0.952149	110.729	
0.959474	110.419	
0.966798	109.889	
0.974122	109.232	
0.981446	108.544	
0.988771	107.928	
0.996095	107.483	
1.00342	107.29	
1.01074	107.401	
1.01807	107.829	
1.02539	108.546	
1.03272	109.479	
1.04004	110.515	
1.04736	111.509	
1.05469	112.314	
1.06201	112.832	
1.06934	113.072	
1.07666	113.19	
1.08399	113.484	
1.09131	114.308	
1.09863	115.682	
