f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	33.9845	
0.109863	35.3845	
0.117188	36.8789	
0.124512	38.4915	
0.131836	40.2146	
0.13916	41.9945	
0.146485	43.7353	
0.153809	45.3186	
0.161133	46.6318	
0.168457	47.5983	
0.175781	48.1977	
0.183106	48.4685	
0.19043	48.4932	
0.197754	48.3737	
0.205078	48.2071	
0.212403	48.0699	
0.219727	48.0118	
0.227051	48.0593	
0.234375	48.2238	
0.241699	48.5115	
0.249024	48.9297	
0.256348	49.4868	
0.263672	50.1874	
0.270996	51.0249	
0.278321	51.9762	
0.285645	53.002	
0.292969	54.0523	
0.300293	55.0749	
0.307617	56.0233	
0.314942	56.8619	
0.322266	57.5682	
0.32959	58.1331	
0.336914	58.5612	
0.344239	58.8712	
0.351563	59.0972	
0.358887	59.2864	
0.366211	59.4952	
0.373536	59.782	
0.38086	60.1983	
0.388184	60.7829	
0.395508	61.558	
0.402832	62.5301	
0.410157	63.6923	
0.417481	65.0274	
0.424805	66.5085	
0.432129	68.0991	
0.439454	69.7541	
0.446778	71.4223	
0.454102	73.0515	
0.461426	74.5944	
0.46875	76.0148	
0.476075	77.2909	
0.483399	78.4161	
0.490723	79.3974	
0.498047	80.2525	
0.505372	81.008	
0.512696	81.699	
0.52002	82.3674	
0.527344	83.0587	
0.534669	83.8178	
0.541993	84.6802	
0.549317	85.6555	
0.556641	86.7095	
0.563965	87.775	
0.57129	88.8074	
0.578614	89.8257	
0.585938	90.8877	
0.593262	92.0397	
0.600587	93.2987	
0.607911	94.6621	
0.615235	96.1232	
0.622559	97.6779	
0.629883	99.3225	
0.637208	101.044	
0.644532	102.811	
0.651856	104.559	
0.65918	106.194	
0.666505	107.597	
0.673829	108.663	
0.681153	109.333	
0.688477	109.627	
0.695801	109.637	
0.703126	109.488	
0.71045	109.298	
0.717774	109.145	
0.725098	109.063	
0.732423	109.051	
0.739747	109.097	
0.747071	109.192	
0.754395	109.345	
0.76172	109.573	
0.769044	109.892	
0.776368	110.301	
0.783692	110.787	
0.791016	111.325	
0.798341	111.879	
0.805665	112.397	
0.812989	112.811	
0.820313	113.039	
0.827638	113.005	
0.834962	112.662	
0.842286	112.025	
0.84961	111.169	
0.856934	110.215	
0.864259	109.295	
0.871583	108.531	
0.878907	108.031	
0.886231	107.887	
0.893556	108.17	
0.90088	108.922	
0.908204	110.142	
0.915528	111.763	
0.922852	113.645	
0.930177	115.561	
0.937501	117.23	
0.944825	118.388	
0.952149	118.902	
0.959474	118.821	
0.966798	118.335	
0.974122	117.671	
0.981446	117.024	
0.988771	116.529	
0.996095	116.26	
1.00342	116.239	
1.01074	116.45	
1.01807	116.852	
1.02539	117.395	
1.03272	118.03	
1.04004	118.727	
1.04736	119.464	
1.05469	120.226	
1.06201	120.978	
1.06934	121.667	
1.07666	122.258	
1.08399	122.826	
1.09131	123.62	
1.09863	124.897	
