f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	31.8949	
0.109863	33.2369	
0.117188	34.6339	
0.124512	36.1057	
0.131836	37.6483	
0.13916	39.2174	
0.146485	40.732	
0.153809	42.0921	
0.161133	43.2048	
0.168457	44.0099	
0.175781	44.4968	
0.183106	44.7045	
0.19043	44.7065	
0.197754	44.5889	
0.205078	44.4298	
0.212403	44.2875	
0.219727	44.1976	
0.227051	44.1781	
0.234375	44.2383	
0.241699	44.3876	
0.249024	44.6392	
0.256348	45.0083	
0.263672	45.5055	
0.270996	46.1291	
0.278321	46.8603	
0.285645	47.6638	
0.292969	48.4918	
0.300293	49.2908	
0.307617	50.0079	
0.314942	50.5969	
0.322266	51.0245	
0.32959	51.2764	
0.336914	51.3607	
0.344239	51.309	
0.351563	51.1722	
0.358887	51.0139	
0.366211	50.902	
0.373536	50.9004	
0.38086	51.0609	
0.388184	51.4176	
0.395508	51.984	
0.402832	52.7525	
0.410157	53.698	
0.417481	54.7819	
0.424805	55.9578	
0.432129	57.1767	
0.439454	58.3929	
0.446778	59.5674	
0.454102	60.6701	
0.461426	61.6786	
0.46875	62.5758	
0.476075	63.3484	
0.483399	63.9891	
0.490723	64.4994	
0.498047	64.8938	
0.505372	65.1988	
0.512696	65.4497	
0.52002	65.6822	
0.527344	65.9223	
0.534669	66.1745	
0.541993	66.4111	
0.549317	66.5711	
0.556641	66.5913	
0.563965	66.4677	
0.57129	66.2821	
0.578614	66.1474	
0.585938	66.1371	
0.593262	66.2702	
0.600587	66.5304	
0.607911	66.8887	
0.615235	67.3154	
0.622559	67.7868	
0.629883	68.2878	
0.637208	68.8119	
0.644532	69.36	
0.651856	69.9371	
0.65918	70.5483	
0.666505	71.1958	
0.673829	71.8767	
0.681153	72.5837	
0.688477	73.3074	
0.695801	74.04	
0.703126	74.7799	
0.71045	75.5342	
0.717774	76.3206	
0.725098	77.1651	
0.732423	78.098	
0.739747	79.1443	
0.747071	80.3116	
0.754395	81.5766	
0.76172	82.8852	
0.769044	84.1716	
0.776368	85.3893	
0.783692	86.5291	
0.791016	87.6122	
0.798341	88.67	
0.805665	89.7248	
0.812989	90.7804	
0.820313	91.8244	
0.827638	92.8404	
0.834962	93.8286	
0.842286	94.8233	
0.84961	95.8942	
0.856934	97.1299	
0.864259	98.6078	
0.871583	100.356	
0.878907	102.307	
0.886231	104.245	
0.893556	105.799	
0.90088	106.593	
0.908204	106.525	
0.915528	105.863	
0.922852	105.007	
0.930177	104.26	
0.937501	103.781	
0.944825	103.636	
0.952149	103.857	
0.959474	104.473	
0.966798	105.52	
0.974122	107.028	
0.981446	108.997	
0.988771	111.361	
0.996095	113.957	
1.00342	116.533	
1.01074	118.8	
1.01807	120.546	
1.02539	121.716	
1.03272	122.424	
1.04004	122.876	
1.04736	123.279	
1.05469	123.799	
1.06201	124.568	
1.06934	125.735	
1.07666	127.556	
1.08399	130.566	
1.09131	135.95	
1.09863	146.471	
