f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.72465	
0.0585938	2.31732	
0.117188	2.57446	
0.175781	2.72594	
0.234375	2.85369	
0.292969	2.88953	
0.351563	2.7691	
0.410157	2.49953	
0.46875	2.18949	
0.527344	1.9935	
0.585938	1.99592	
0.644532	2.14387	
0.703126	2.2722	
0.76172	2.18947	
0.820313	1.7928	
0.878907	1.18854	
0.937501	0.703069	
0.996095	0.590518	
1.05469	0.732174	
1.11328	0.698174	
1.17188	-0.183198	
1.23047	-3.25119	
1.28906	-9.57458	
1.69922	4.36955	
1.75781	-7.85818	
1.81641	8.9462	
