f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	2.57564	
0.0585938	2.70299	
0.117188	2.65159	
0.175781	2.60801	
0.234375	2.61347	
0.292969	2.62098	
0.351563	2.58013	
0.410157	2.46354	
0.46875	2.28027	
0.527344	2.07014	
0.585938	1.87517	
0.644532	1.71278	
0.703126	1.56602	
0.76172	1.38371	
0.820313	1.09668	
0.878907	0.677299	
0.937501	0.213262	
0.996095	-0.165684	
1.05469	-0.470597	
1.11328	-0.829502	
1.17188	-1.36697	
1.23047	-2.63173	
1.28906	-5.98964	
1.64063	-5.20208	
1.69922	6.98028	
