f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	1.98594	
0.0585938	2.60003	
0.117188	2.7903	
0.175781	2.8479	
0.234375	2.89874	
0.292969	2.8995	
0.351563	2.79646	
0.410157	2.57859	
0.46875	2.30308	
0.527344	2.06923	
0.585938	1.94593	
0.644532	1.91984	
0.703126	1.89864	
0.76172	1.75465	
0.820313	1.39586	
0.878907	0.859686	
0.937501	0.344258	
0.996095	0.000972384	
1.05469	-0.314834	
1.11328	-1.01628	
1.17188	-2.76458	
1.23047	-6.80697	
1.52344	-2.67843	
1.58203	2.6172	
1.64063	9.2244	
