f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	0.412358	
0.0585938	-0.0463398	
0.117188	-0.145597	
0.175781	-0.0334172	
0.234375	0.124133	
0.292969	0.225977	
0.351563	0.207532	
0.410157	0.0663378	
0.46875	-0.124665	
0.527344	-0.261013	
0.585938	-0.284467	
0.644532	-0.21649	
0.703126	-0.130076	
0.76172	-0.106013	
0.820313	-0.201074	
0.878907	-0.405931	
0.937501	-0.594805	
0.996095	-0.599359	
1.05469	-0.396998	
1.11328	-0.130577	
1.17188	-0.015927	
1.23047	-0.722566	
1.28906	-3.02879	
1.34766	-3.44358	
1.40625	1.93214	
