f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0	2.42002	
0.0585938	2.94832	
0.117188	3.08934	
0.175781	3.11754	
0.234375	3.1479	
0.292969	3.14145	
0.351563	3.04856	
0.410157	2.85443	
0.46875	2.60188	
0.527344	2.3727	
0.585938	2.22826	
0.644532	2.16347	
0.703126	2.10506	
0.76172	1.94483	
0.820313	1.60178	
0.878907	1.11436	
0.937501	0.679327	
0.996095	0.459656	
1.05469	0.353823	
1.11328	0.0570735	
1.17188	-0.910419	
1.23047	-4.0534	
1.64063	-9.21261	
1.69922	-0.694662	
1.75781	6.36745	
1.99219	8.97182	
