# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-07-03T09:53:13
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-41.37068259
0.00732601	-25.94753046
0.01465201	-17.94035928
0.02197802	-16.58281202
0.02930403	-24.02209413
0.03663004	-20.61984717
0.04395604	-13.27723661
0.05128205	-9.39782962
0.05860806	-10.26718376
0.06593407	-10.66992961
0.07326007	-5.86489245
0.08058608	-7.65201564
0.08791209	-16.80937949
0.09523810	-5.54242600
0.10256410	-4.70043640
0.10989011	-9.96840811
0.11721612	-8.02981332
0.12454213	-5.19163241
0.13186813	-7.73335300
0.13919414	-9.23533879
0.14652015	-5.18798825
0.15384616	-5.57963274
0.16117216	-7.02533581
0.16849817	-3.63456617
0.17582418	-3.52266997
0.18315018	-7.62291075
0.19047619	-4.46279869
0.19780220	-1.99734299
0.20512821	-3.58143008
0.21245421	-3.62942648
0.21978022	-1.03791629
0.22710623	-1.02068987
0.23443224	-2.32454677
0.24175824	-1.08292524
0.24908425	-0.52314881
0.25641026	-1.97632379
0.26373627	-1.31998061
0.27106227	0.00000000
0.27838828	-0.67894366
0.28571429	-1.32324143
0.29304030	-0.44776543
0.30036630	-0.44879821
0.30769231	-1.38407290
0.31501832	-1.16594487
0.32234433	-0.83354149
0.32967033	-1.49995208
0.33699634	-1.92064665
0.34432235	-2.21881221
0.35164835	-2.96571018
0.35897436	-3.16189297
0.36630037	-3.37246328
0.37362638	-4.43062975
0.38095238	-5.24087190
0.38827839	-5.22527564
0.39560440	-5.85689321
0.40293041	-7.19740571
0.41025641	-7.56500709
0.41758242	-7.58671773
0.42490843	-8.21754152
0.43223444	-8.89731295
0.43956044	-9.26452569
0.44688645	-9.38195554
0.45421246	-9.86539910
0.46153847	-10.38040216
0.46886447	-10.50404902
0.47619048	-10.99919867
0.48351649	-11.37177423
0.49084249	-11.77479281
0.49816850	-12.41150145
0.50549451	-12.18692729
0.51282052	-12.14833696
0.52014652	-12.27119503
0.52747253	-12.37721773
0.53479854	-12.89751077
0.54212455	-12.82023419
0.54945055	-14.63023712
0.55677656	-21.24275856
0.56410257	-16.32397513
0.57142858	-13.50866391
0.57875458	-13.96531685
0.58608059	-14.00067127
0.59340660	-13.90128043
0.60073261	-14.30322840
0.60805861	-14.32905242
0.61538462	-14.82060952
0.62271063	-15.50370076
0.63003664	-15.47976972
0.63736264	-15.58975564
0.64468865	-15.96655475
0.65201466	-16.23969177
0.65934066	-16.88151075
0.66666667	-17.59041348
0.67399268	-17.80050758
0.68131869	-18.24634583
0.68864469	-18.88775572
0.69597070	-19.56900382
0.70329671	-20.44433966
0.71062272	-20.91978163
0.71794872	-21.46276097
0.72527473	-22.36639077
0.73260074	-22.78373929
0.73992675	-23.65680593
0.74725275	-26.73381712
0.75457876	-29.37130700
0.76190477	-26.84795288
0.76923078	-26.10981408
0.77655678	-27.01169306
0.78388279	-27.76172853
0.79120880	-28.31174695
0.79853481	-29.21503877
0.80586081	-30.62172336
0.81318682	-31.23055994
0.82051283	-31.69247789
0.82783883	-32.58849352
0.83516484	-32.43999335
0.84249085	-33.18859601
0.84981686	-34.69502552
0.85714286	-35.32305393
0.86446887	-36.38892850
0.87179488	-36.60298343
0.87912089	-36.47207223
0.88644689	-37.41485990
0.89377290	-38.52995822
0.90109891	-39.63119922
0.90842492	-40.78880710
0.91575092	-41.87440517
0.92307693	-42.54390041
0.93040294	-43.40165414
0.93772895	-45.05863848
0.94505495	-45.56923867
0.95238096	-45.61002618
0.95970697	-46.67813120
0.96703298	-48.26070353
0.97435898	-49.63935094
0.98168499	-51.24564968
0.98901100	-53.40106131
0.99633700	-52.06535490
1.00366301	-50.67507810
1.01098902	-51.42289320
1.01831503	-51.80855699
1.02564103	-51.97153892
1.03296704	-52.88068307
1.04029305	-51.78761765
1.04761906	-51.91515640
1.05494506	-54.31774672
1.06227107	-54.59200694
1.06959708	-55.27825143
1.07692309	-58.43739065
1.08424909	-57.71308691
1.09157510	-59.22695480
1.09890111	-70.96003515
1.10622712	-71.57300135
1.11355312	-67.50607994
1.12087913	-58.50433560
1.12820514	-56.11039964
1.13553115	-58.17340265
1.14285715	-61.61533609
1.15018316	-60.51362105
1.15750917	-62.06140032
1.16483517	-71.02835687
1.17216118	-64.71527798
1.17948719	-62.41193149
1.18681320	-60.13670875
1.19413920	-58.58771687
1.20146521	-62.44459702
1.20879122	-71.95318806
1.21611723	-65.24867482
1.22344323	-65.16837046
1.23076924	-68.06250782
1.23809525	-63.45242755
1.24542126	-60.09919383
1.25274726	-60.75422091
1.26007327	-61.36742970
1.26739928	-60.38726671
1.27472529	-63.29697014
1.28205129	-63.07855674
1.28937730	-61.02411865
1.29670331	-62.04504751
1.30402931	-63.26444195
1.31135532	-63.18461249
1.31868133	-62.85195816
1.32600734	-64.10733132
1.33333334	-65.97889057
1.34065935	-66.63920318
1.34798536	-69.79974549
1.35531137	-67.19982666
1.36263737	-66.62792595
1.36996338	-73.14850966
1.37728939	-67.92055026
1.38461540	-66.50163695
1.39194140	-69.92788063
1.39926741	-70.76796727
1.40659342	-74.54183174
1.41391943	-83.32180906
1.42124543	-72.54360051
1.42857144	-68.49910533
1.43589745	-70.70771004
1.44322346	-78.26769228
1.45054946	-78.46734031
1.45787547	-73.97640184
1.46520148	-76.63782265
1.47252748	-73.10200248
1.47985349	-69.53458228
1.48717950	-70.48299371
1.49450551	-74.92159958
1.50183151	-76.49518658
1.50915752	-72.34008670
1.51648353	-76.26136400
1.52380954	-73.17354058
1.53113554	-68.27047792
1.53846155	-71.30042089
1.54578756	-77.49659097
1.55311357	-81.32221309
1.56043957	-79.90026475
1.56776558	-75.49818352
1.57509159	-95.55094118
1.58241760	-74.66509517
1.58974360	-78.04590332
1.59706961	-80.98169101
1.60439562	-79.06707930
1.61172163	-77.27289084
1.61904763	-73.00425101
1.62637364	-75.17141166
1.63369965	-70.40248940
1.64102565	-70.79772092
1.64835166	-74.09788387
1.65567767	-80.34422322
1.66300368	-74.74453898
1.67032968	-70.44324474
1.67765569	-77.17806448
1.68498170	-92.46825119
1.69230771	-77.75419121
1.69963371	-72.12733910
1.70695972	-78.97649679
1.71428573	-74.92703305
1.72161174	-72.58222173
1.72893774	-76.68227284
1.73626375	-76.05804608
1.74358976	-76.35143154
1.75091577	-87.11821194
1.75824177	-73.86934429
1.76556778	-71.08256262
1.77289379	-83.88853249
1.78021980	-75.71391321
1.78754580	-78.28968344
1.79487181	-80.44518504
1.80219782	-88.72565617
1.80952382	-78.93244028
1.81684983	-79.76090253
1.82417584	-76.36076384
1.83150185	-71.21223923
1.83882785	-74.76349363
1.84615386	-85.27530738
1.85347987	-74.40950101
1.86080588	-71.87532634
1.86813188	-77.23394886
1.87545789	-76.87418565
1.88278390	-73.76581052
1.89010991	-79.72933516
1.89743591	-73.89853622
1.90476192	-73.51568698
1.91208793	-86.14298403
1.91941394	-68.58872440
1.92673994	-69.43162291
1.93406595	-78.26610402
1.94139196	-73.73467966
1.94871797	-92.63432759
1.95604397	-74.78521099
1.96336998	-77.46511396
1.97069599	-76.47462409
1.97802199	-75.86946689
1.98534800	-77.05160679
1.99267401	-69.88447825
2.00000002	-71.39789683
