# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-06-19T19:51:26
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-44.10758782
0.00732601	-28.04716631
0.01465201	-19.93708185
0.02197802	-17.97054829
0.02930403	-23.35833446
0.03663004	-22.83176971
0.04395604	-14.58189421
0.05128205	-10.91565219
0.05860806	-12.26994354
0.06593407	-11.56873568
0.07326007	-6.73143167
0.08058608	-8.85130330
0.08791209	-21.05414104
0.09523809	-8.15948797
0.10256410	-8.02090110
0.10989011	-16.86994835
0.11721612	-10.53908029
0.12454212	-6.80961530
0.13186813	-9.22132130
0.13919414	-10.59897897
0.14652015	-5.95345569
0.15384615	-7.19180093
0.16117216	-12.29626712
0.16849817	-5.84417815
0.17582417	-5.34620960
0.18315018	-12.28922462
0.19047619	-7.93506689
0.19780220	-4.71152329
0.20512820	-7.69374235
0.21245421	-9.38803310
0.21978022	-4.10829126
0.22710623	-3.62910903
0.23443223	-7.04015442
0.24175824	-3.77295105
0.24908425	-1.37510533
0.25641025	-4.03406191
0.26373626	-4.48530366
0.27106227	-1.06040511
0.27838828	-1.88841990
0.28571428	-3.75539669
0.29304029	-1.44288013
0.30036630	-0.55960313
0.30769231	-1.80974059
0.31501831	-1.53868085
0.32234432	0.00000000
0.32967033	-0.45155962
0.33699633	-1.51880880
0.34432234	-0.92684618
0.35164835	-1.16190480
0.35897436	-2.08281883
0.36630036	-1.97592984
0.37362637	-2.39102445
0.38095238	-3.41362435
0.38827839	-3.79952873
0.39560439	-4.37944493
0.40293040	-5.60722321
0.41025641	-6.47160942
0.41758241	-6.85795368
0.42490842	-7.54081560
0.43223443	-7.92251059
0.43956044	-8.14410856
0.44688644	-8.35768136
0.45421245	-7.99389900
0.46153846	-8.15310963
0.46886446	-8.61970358
0.47619047	-8.56899652
