0.00000000	-26.11930894
0.00732601	-22.33877117
0.01465201	-16.41249379
0.02197802	-18.50204193
0.02930403	-32.94196703
0.03663004	-26.04945042
0.04395604	-19.94788738
0.05128205	-14.04189672
0.05860806	-15.31377809
0.06593407	-19.65908907
0.07326007	-12.46760784
0.08058608	-14.12563820
0.08791209	-21.66871360
0.09523810	-9.16594097
0.10256410	-8.82892806
0.10989011	-17.29645107
0.11721612	-8.11936940
0.12454213	-5.83672410
0.13186813	-9.73822056
0.13919414	-8.04863053
0.14652015	-4.73964694
0.15384616	-6.43667163
0.16117216	-5.83986790
0.16849817	-2.58765322
0.17582418	-3.22428187
0.18315018	-5.40973835
0.19047619	-2.98131251
0.19780220	-1.72754162
0.20512821	-2.86957478
0.21245421	-2.97196812
0.21978022	-1.52310675
0.22710623	-1.17264007
0.23443224	-1.71541963
0.24175824	-1.58892295
0.24908425	-0.92787901
0.25641026	-1.17253366
0.26373627	-1.60114852
0.27106227	-0.80998680
0.27838828	-0.46209881
0.28571429	-1.07719235
0.29304030	-0.77676994
0.30036630	0.00000000
0.30769231	-0.37044931
0.31501832	-0.90098003
0.32234433	-0.36397525
0.32967033	-0.35472014
0.33699634	-1.32529236
0.34432235	-1.55656509
0.35164835	-1.13538994
0.35897436	-1.34576151
0.36630037	-1.57426789
0.37362638	-1.44921588
0.38095238	-1.49162973
0.38827839	-1.55151617
0.39560440	-1.65524100
0.40293041	-1.90453279
0.41025641	-1.92084995
0.41758242	-1.87016109
0.42490843	-1.89270758
0.43223444	-1.76186853
0.43956044	-1.73321616
0.44688645	-1.73761832
0.45421246	-1.46366117
0.46153847	-1.41699459
0.46886447	-1.74860595
0.47619048	-1.78971216
0.48351649	-1.75276383
0.49084250	-2.23543801
0.49816850	-2.56485161
0.50549451	-2.35876606
0.51282052	-2.38425420
0.52014653	-2.59290150
0.52747253	-2.85682848
0.53479854	-3.15272828
0.54212455	-3.08733910
0.54945055	-3.79899028
0.55677656	-5.34340240
0.56410257	-4.20402545
0.57142858	-2.84658262
0.57875458	-3.02119841
0.58608059	-2.74384277
0.59340660	-2.18956153
0.60073261	-2.36989403
0.60805861	-2.27453257
0.61538462	-2.18233721
0.62271063	-2.55869427
0.63003664	-2.51495114
0.63736264	-2.57190141
0.64468865	-3.03657493
0.65201466	-3.09326591
0.65934067	-3.23816462
0.66666667	-3.56657492
0.67399268	-3.63592955
0.68131869	-3.98021867
0.68864470	-4.28155520
0.69597070	-4.35072477
0.70329671	-4.77605401
0.71062272	-4.88018213
0.71794872	-4.79579151
0.72527473	-5.18701718
0.73260074	-5.13295242
0.73992675	-5.10980101
0.74725275	-6.12980773
0.75457876	-6.70310503
0.76190477	-6.13574829
0.76923078	-6.06243507
0.77655678	-6.39140389
0.78388279	-6.57493452
0.79120880	-6.76447682
0.79853481	-7.02376960
0.80586081	-7.28566265
0.81318682	-7.44642498
0.82051283	-7.55652882
0.82783884	-7.67691389
0.83516484	-7.71989750
0.84249085	-7.81780287
0.84981686	-7.94893072
0.85714287	-7.93303504
0.86446887	-7.85766933
0.87179488	-7.78622050
0.87912089	-7.76798865
0.88644689	-7.82160328
0.89377290	-7.84417412
0.90109891	-7.86286197
0.90842492	-7.96549210
0.91575092	-8.18544641
0.92307693	-8.40321604
0.93040294	-8.48384768
0.93772895	-8.58285860
0.94505495	-8.69667821
0.95238096	-8.81022849
0.95970697	-9.14880432
0.96703298	-9.41773172
0.97435898	-9.51817787
0.98168499	-10.12677728
0.98901100	-10.82456745
0.99633701	-10.54909833
1.00366301	-10.30184157
1.01098902	-10.60283024
1.01831503	-10.65437241
1.02564104	-10.65048184
1.03296704	-10.93760514
1.04029305	-11.13383592
1.04761906	-11.52066722
1.05494506	-11.78110188
1.06227107	-11.60014064
1.06959708	-12.07001933
1.07692309	-12.40390213
1.08424909	-12.43061694
1.09157510	-15.16321823
1.09890111	-19.97402648
1.10622712	-15.85776227
1.11355312	-14.67238064
1.12087913	-14.78418994
1.12820514	-13.39965714
1.13553115	-13.44472491
1.14285715	-14.30790622
1.15018316	-14.49983473
1.15750917	-17.58929612
1.16483518	-22.98489920
1.17216118	-16.22645285
1.17948719	-14.45169816
1.18681320	-14.89821556
1.19413921	-14.69575602
1.20146521	-15.75074811
1.20879122	-17.55824268
1.21611723	-16.08576609
1.22344323	-16.01740436
1.23076924	-17.53016829
1.23809525	-16.41196216
1.24542126	-15.68318703
1.25274726	-16.16603097
1.26007327	-15.96256292
1.26739928	-16.07210504
1.27472529	-16.65664287
1.28205129	-16.61548894
1.28937730	-16.73842832
1.29670331	-17.02818548
1.30402932	-17.07673395
1.31135532	-17.39767669
1.31868133	-17.78843733
1.32600734	-17.85569335
1.33333335	-17.81322604
1.34065935	-17.96296657
1.34798536	-18.20288743
1.35531137	-18.30932342
1.36263738	-18.64103926
1.36996338	-18.92271702
1.37728939	-19.00829951
1.38461540	-19.67755924
1.39194141	-20.00488643
1.39926741	-20.24803202
1.40659342	-23.33541946
1.41391943	-26.71408056
1.42124543	-22.29059539
1.42857144	-21.15962002
1.43589745	-22.00485983
1.44322346	-21.94059270
1.45054946	-21.99942202
1.45787547	-22.57752478
1.46520148	-22.70748498
1.47252749	-23.10272721
1.47985349	-23.42725635
1.48717950	-23.31802558
1.49450551	-23.58153686
1.50183152	-23.81465175
1.50915752	-23.93106660
1.51648353	-24.22936647
1.52380954	-24.19285205
1.53113555	-24.23438832
1.53846155	-24.58728103
1.54578756	-24.64583848
1.55311357	-24.70562622
1.56043958	-24.82822348
1.56776558	-24.85185859
1.57509159	-25.28882966
1.58241760	-25.66550225
1.58974360	-25.84708178
1.59706961	-27.27478223
1.60439562	-29.00332501
1.61172163	-27.69393443
1.61904763	-26.67963719
1.62637364	-27.34787476
1.63369965	-27.91123072
1.64102566	-27.64824642
1.64835166	-28.65020666
1.65567767	-32.13836286
1.66300368	-38.31194423
1.67032969	-52.70077051
1.67765569	-37.64814493
1.68498170	-32.05795155
1.69230771	-30.87670516
1.69963372	-31.46096288
1.70695972	-32.87485232
1.71428573	-38.81624140
1.72161174	-44.38585262
1.72893775	-34.16756626
1.73626375	-32.75850978
1.74358976	-33.14736677
1.75091577	-33.04556501
1.75824177	-33.91838872
1.76556778	-34.89464059
1.77289379	-34.42243064
1.78021980	-34.24508860
1.78754580	-35.09720507
1.79487181	-37.30923430
1.80219782	-37.90723369
1.80952383	-35.76074724
1.81684983	-35.48536124
1.82417584	-36.02476961
1.83150185	-35.46915009
1.83882786	-35.66657667
1.84615386	-36.22002842
1.85347987	-35.87260781
1.86080588	-37.34975983
1.86813189	-42.57377098
1.87545789	-40.64601818
1.88278390	-37.46631083
1.89010991	-37.91933906
1.89743592	-38.67171605
1.90476192	-38.06890504
1.91208793	-39.43238321
1.91941394	-43.38951201
1.92673994	-42.29048315
1.93406595	-39.85752541
1.94139196	-39.79878062
1.94871797	-40.28990526
1.95604397	-40.34279689
1.96336998	-40.71911916
1.97069599	-41.25227410
1.97802200	-41.35703933
1.98534800	-41.33156258
1.99267401	-41.60086805
2.00000002	-41.86664260
2.00732603	-42.07464614
2.01465203	-42.76152708
2.02197804	-42.96948928
2.02930405	-42.74071259
2.03663006	-44.24534755
2.04395606	-46.36793497
2.05128207	-44.71105988
2.05860808	-43.53979042
2.06593409	-44.37903112
2.07326009	-46.21729174
2.08058610	-46.98904206
2.08791211	-46.22860883
2.09523812	-46.22898327
2.10256412	-46.91762466
2.10989013	-46.96031603
2.11721614	-47.17356423
2.12454214	-47.63329558
2.13186815	-47.85436785
2.13919416	-48.36404721
2.14652017	-48.32175575
2.15384617	-48.76121586
2.16117218	-52.63507350
2.16849819	-59.85046326
2.17582420	-52.19433953
2.18315020	-49.55867190
2.19047621	-51.09275071
2.19780222	-58.13990938
2.20512823	-54.63051084
2.21245423	-51.07209339
2.21978024	-54.45546392
2.22710625	-60.16898914
2.23443226	-53.04331376
2.24175826	-52.62494961
2.24908427	-53.27319175
2.25641028	-53.40190640
2.26373629	-58.95867719
2.27106229	-62.20509435
2.27838830	-54.41010596
2.28571431	-53.90139345
2.29304031	-54.23963029
2.30036632	-53.51891107
2.30769233	-54.07623455
2.31501834	-55.10495264
2.32234434	-55.52486377
2.32967035	-56.10628954
2.33699636	-57.12013902
2.34432237	-59.43686080
2.35164837	-60.28148626
2.35897438	-59.19647703
2.36630039	-60.67808300
2.37362640	-61.16306608
2.38095240	-59.52431187
2.38827841	-62.56726482
2.39560442	-76.89336661
2.40293043	-65.99930697
2.41025643	-62.98714223
2.41758244	-62.28205868
2.42490845	-61.62786919
2.43223446	-61.53022920
2.43956046	-62.17370435
2.44688647	-62.37911737
2.45421248	-62.65664665
2.46153848	-65.23643550
2.46886449	-74.90800523
2.47619050	-67.42308350
2.48351651	-63.41355787
2.49084251	-63.85098464
2.49816852	-65.05791448
2.50549453	-64.94232974
2.51282054	-64.31793175
2.52014654	-64.27815940
2.52747255	-64.66812564
2.53479856	-64.56438056
2.54212457	-65.19401490
2.54945057	-66.29771185
2.55677658	-65.57872538
2.56410259	-65.19787631
2.57142860	-66.76687960
2.57875460	-66.70405552
2.58608061	-65.52760084
2.59340662	-66.11715687
2.60073263	-67.49073009
2.60805863	-67.98727566
2.61538464	-66.87017825
2.62271065	-66.39966735
2.63003665	-68.66597561
2.63736266	-72.95782565
2.64468867	-75.03435303
2.65201468	-73.51245250
2.65934068	-72.89178007
2.66666669	-73.02263309
2.67399270	-71.07868116
2.68131871	-70.69752660
2.68864471	-75.76506372
2.69597072	-76.00238192
2.70329673	-73.77312495
2.71062274	-75.65128090
2.71794874	-74.58729337
2.72527475	-72.11393995
2.73260076	-71.73984634
2.73992677	-70.83054654
2.74725277	-70.05781470
2.75457878	-71.12992003
2.76190479	-72.48587682
2.76923080	-75.07777865
2.77655680	-78.59209388
2.78388281	-80.02712658
2.79120882	-79.22971036
2.79853482	-76.06220340
2.80586083	-79.88365628
2.81318684	-83.70506473
2.82051285	-85.99740833
2.82783885	-87.79694917
2.83516486	-80.59932778
