# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1 waveforms. Timestamp: 2019-11-05T11:48:17
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-25.37045862
0.00732601	-18.89137540
0.01465201	-15.88376238
0.02197802	-18.75771725
0.02930403	-26.57839198
0.03663004	-31.42185823
0.04395604	-18.56509732
0.05128205	-13.18961684
0.05860806	-13.98808855
0.06593407	-13.62228825
0.07326007	-8.59115194
0.08058608	-10.79730547
0.08791209	-16.70523430
0.09523810	-6.72204752
0.10256410	-6.60831188
0.10989011	-15.28031555
0.11721612	-4.94529022
0.12454212	-2.17253131
0.13186813	-5.59530816
0.13919414	-7.94995077
0.14652015	-4.05207217
0.15384615	-4.79987695
0.16117216	-3.72422840
0.16849817	-0.84805383
0.17582418	-1.88892492
0.18315018	-6.04229897
0.19047619	-3.26169307
0.19780220	-0.84312447
0.20512821	-1.25403839
0.21245421	-2.04836275
0.21978022	-1.55526907
0.22710623	-1.61202490
0.23443223	-2.23417729
0.24175824	-1.20501035
0.24908425	0.00000000
0.25641026	-0.57092814
0.26373626	-2.01795813
0.27106227	-1.89982595
0.27838828	-1.53131431
0.28571429	-1.61182213
0.29304029	-0.93053617
0.30036630	-0.55937413
0.30769231	-1.65278665
0.31501832	-2.79290214
0.32234432	-1.79792112
0.32967033	-0.99507387
0.33699634	-1.43303279
0.34432234	-1.82978579
0.35164835	-1.80254497
0.35897436	-2.18554685
0.36630037	-2.32179198
0.37362637	-2.06372553
0.38095238	-2.12838357
0.38827839	-2.29995516
0.39560440	-2.60201806
0.40293040	-3.04978319
0.41025641	-3.19366284
0.41758242	-3.41812265
0.42490843	-3.86678262
0.43223443	-4.24637755
0.43956044	-4.65692991
0.44688645	-4.77688226
0.45421245	-4.83702044
0.46153846	-5.57430670
0.46886447	-6.45693111
0.47619048	-6.75660306
0.48351648	-6.96698654
0.49084249	-7.24770379
0.49816850	-7.50797544
0.50549451	-7.97221476
0.51282051	-8.61426914
0.52014652	-9.11736745
0.52747253	-9.41870133
0.53479854	-9.57523351
0.54212454	-9.91929829
0.54945055	-11.61829207
0.55677656	-14.47450582
0.56410256	-13.40716902
0.57142857	-11.88962398
0.57875458	-12.48026023
0.58608059	-12.88434952
0.59340659	-12.45451873
0.60073260	-12.98121479
0.60805861	-13.53152822
0.61538462	-13.58303597
0.62271062	-14.24062239
0.63003663	-14.57590942
0.63736264	-14.58176563
0.64468865	-15.42875799
0.65201465	-16.04955980
0.65934066	-15.84573889
0.66666667	-16.45032695
0.67399267	-17.60715342
0.68131868	-18.02971858
0.68864469	-18.22097419
0.69597070	-18.77908921
0.70329670	-19.56211112
0.71062271	-20.24838362
0.71794872	-20.57195956
0.72527473	-20.97912207
0.73260073	-21.74802448
0.73992674	-22.78808698
0.74725275	-24.72712440
0.75457876	-27.40681691
0.76190476	-27.62536711
0.76923077	-27.35865533
0.77655678	-28.26615480
0.78388278	-27.76016051
0.79120879	-27.39011876
0.79853480	-28.58087205
0.80586081	-29.22881798
0.81318681	-30.30859751
0.82051282	-32.29348154
0.82783883	-31.80419401
0.83516484	-33.37632253
0.84249084	-37.18414380
0.84981685	-33.74360749
0.85714286	-33.83928689
0.86446887	-38.63877133
0.87179487	-35.57748240
0.87912088	-33.97366822
0.88644689	-39.03068075
0.89377289	-39.58370844
0.90109890	-39.51480827
0.90842491	-45.78503971
0.91575092	-47.66618299
0.92307692	-41.25930540
0.93040293	-40.41523726
0.93772894	-43.56595926
0.94505495	-40.46155834
0.95238095	-40.77567618
0.95970696	-46.68802511
0.96703297	-65.09562908
0.97435898	-52.41861668
0.98168498	-48.09970169
0.98901099	-49.28211307
0.99633700	-45.62383504
1.00366300	-47.57891093
1.01098901	-45.09601540
1.01831502	-47.41491982
1.02564103	-53.95058478
1.03296703	-45.64524709
1.04029304	-44.01459306
1.04761905	-46.03973175
1.05494506	-49.93243155
1.06227106	-63.10324421
1.06959707	-44.21273359
1.07692308	-41.50269697
1.08424909	-43.90234726
1.09157509	-42.26219158
1.09890110	-45.86730357
1.10622711	-51.30553115
1.11355311	-51.74645373
1.12087912	-52.04882663
1.12820513	-50.71280781
1.13553114	-56.53655614
1.14285714	-56.82067952
1.15018315	-48.29952582
1.15750916	-42.31980485
1.16483517	-45.76591592
1.17216117	-43.44603260
1.17948718	-42.83332642
1.18681319	-48.42426656
1.19413920	-42.68752384
1.20146520	-39.95048361
1.20879121	-38.24077052
1.21611722	-41.56826899
1.22344322	-53.35388109
1.23076923	-43.50600625
1.23809524	-40.69258354
1.24542125	-44.10548263
1.25274725	-46.85874495
1.26007326	-42.22013852
1.26739927	-48.27711843
1.27472528	-48.02635406
1.28205128	-44.38903958
1.28937729	-45.42357405
1.29670330	-48.21644442
1.30402931	-44.05359190
1.31135531	-40.33223673
1.31868132	-40.36968268
1.32600733	-44.48838452
1.33333333	-53.07075243
1.34065934	-54.98801350
1.34798535	-53.77173498
1.35531136	-47.61945451
1.36263736	-48.85413422
1.36996337	-59.23621054
1.37728938	-50.56431720
1.38461539	-50.56395376
1.39194139	-54.22963571
1.39926740	-53.15088516
1.40659341	-56.25726307
1.41391942	-65.09312407
1.42124542	-46.46707314
1.42857143	-47.92994788
1.43589744	-50.66294035
1.44322344	-47.15960696
1.45054945	-47.36193577
1.45787546	-40.14769541
1.46520147	-43.81971174
1.47252747	-49.57505074
1.47985348	-51.43348082
1.48717949	-46.14564370
1.49450550	-43.11296698
1.50183150	-42.33554539
1.50915751	-49.82875177
1.51648352	-45.34795904
1.52380953	-41.77063805
1.53113553	-46.11270797
1.53846154	-46.44182735
1.54578755	-48.26469385
1.55311355	-54.02200125
1.56043956	-49.19247003
1.56776557	-50.09214457
1.57509158	-41.29934662
1.58241758	-46.05256680
1.58974359	-50.56140835
1.59706960	-48.45880140
1.60439561	-46.01076438
1.61172161	-49.93662493
1.61904762	-48.59927789
1.62637363	-44.43706207
1.63369964	-60.65110861
1.64102564	-47.31270147
1.64835165	-43.95804692
1.65567766	-42.28225212
1.66300366	-47.79898580
1.67032967	-46.31015005
1.67765568	-46.12541924
1.68498169	-54.75556803
1.69230769	-46.27991492
1.69963370	-54.72782010
1.70695971	-42.81335259
1.71428572	-45.41800784
1.72161172	-51.39084830
1.72893773	-44.24255865
1.73626374	-43.51721020
1.74358975	-46.27117930
1.75091575	-57.03655717
1.75824176	-48.23959263
1.76556777	-52.98538350
1.77289377	-50.50087272
1.78021978	-49.55633435
1.78754579	-53.10874242
1.79487180	-54.79538075
1.80219780	-50.19758548
1.80952381	-46.96819397
1.81684982	-47.41195700
1.82417583	-50.11411527
1.83150183	-57.06899765
1.83882784	-47.93934450
1.84615385	-44.22759915
1.85347985	-45.03141109
1.86080586	-50.63901865
1.86813187	-64.34755227
1.87545788	-56.33529798
1.88278388	-48.85718015
1.89010989	-50.16606664
1.89743590	-49.59877716
1.90476191	-49.03045410
1.91208791	-50.35223373
1.91941392	-50.51650262
1.92673993	-50.86004377
1.93406594	-54.49904000
1.94139194	-47.90437372
1.94871795	-47.27975656
1.95604396	-46.52422360
1.96336996	-45.72665583
1.97069597	-42.87726477
1.97802198	-45.61700964
1.98534799	-53.35026428
1.99267399	-47.74989040
2.00000000	-45.03032802
2.00732601	-47.30038691
2.01465202	-56.95285106
2.02197802	-50.51014651
2.02930403	-46.51321075
2.03663004	-46.78000117
2.04395605	-53.95286869
2.05128205	-50.31852749
2.05860806	-48.99468208
2.06593407	-48.12839148
2.07326007	-44.76283491
2.08058608	-44.52524981
2.08791209	-50.64139216
2.09523810	-55.73186954
2.10256410	-52.35872708
2.10989011	-44.54232214
2.11721612	-49.76058319
2.12454213	-51.09855036
2.13186813	-49.42831317
2.13919414	-58.38628777
2.14652015	-53.12489689
2.15384616	-51.86821987
2.16117216	-61.52994695
2.16849817	-50.45981920
2.17582418	-55.11237496
2.18315018	-43.72324621
2.19047619	-45.99225410
2.19780220	-67.04386641
2.20512821	-55.82962783
2.21245421	-46.28593637
2.21978022	-45.91962025
2.22710623	-51.52117793
2.23443224	-58.91046188
2.24175824	-52.76882685
2.24908425	-47.67961835
2.25641026	-52.56646160
2.26373627	-44.12677020
2.27106227	-40.77015347
2.27838828	-47.32119554
2.28571429	-47.57360142
2.29304029	-43.75120537
2.30036630	-51.67866939
2.30769231	-48.69624824
2.31501832	-53.97434580
2.32234432	-50.67686182
2.32967033	-50.35685456
2.33699634	-44.25120751
2.34432235	-45.15679136
2.35164835	-52.49990503
2.35897436	-44.10161446
2.36630037	-50.78123154
2.37362638	-45.40036733
2.38095238	-48.35786273
2.38827839	-51.21519292
2.39560440	-44.17048693
2.40293040	-44.36785398
2.41025641	-47.42276724
2.41758242	-59.74946027
2.42490843	-55.11412027
2.43223443	-57.08073948
2.43956044	-63.67073972
2.44688645	-53.05971529
2.45421246	-45.40778708
2.46153846	-45.90849147
2.46886447	-66.89847189
2.47619048	-46.76618373
2.48351649	-54.19120533
2.49084249	-48.19594117
2.49816850	-48.21862492
2.50549451	-51.64887554
2.51282051	-55.54344228
2.52014652	-47.49202177
2.52747253	-47.56956485
2.53479854	-58.39772320
2.54212454	-46.04497703
2.54945055	-45.47227375
2.55677656	-50.26422528
2.56410257	-50.77660773
2.57142857	-50.74005848
2.57875458	-53.84865835
2.58608059	-74.00390857
2.59340660	-51.49782150
2.60073260	-47.48989654
2.60805861	-44.73748853
2.61538462	-44.16003086
2.62271062	-48.01311286
2.63003663	-50.38337252
2.63736264	-57.29577509
2.64468865	-55.00815904
2.65201465	-60.33848021
2.65934066	-52.11100975
2.66666667	-54.08529279
2.67399268	-45.71061188
2.68131868	-41.22965548
2.68864469	-40.98098888
2.69597070	-45.79772856
2.70329671	-53.28406904
2.71062271	-42.97119835
2.71794872	-43.01050283
2.72527473	-47.73964754
2.73260073	-54.14301869
2.73992674	-48.34668576
2.74725275	-44.28235112
2.75457876	-47.44660901
2.76190476	-49.33245863
2.76923077	-52.53572283
2.77655678	-52.11623353
2.78388279	-47.36194139
2.79120879	-44.24786286
2.79853480	-46.59734060
2.80586081	-49.36674932
2.81318682	-47.85704646
2.82051282	-47.34752914
2.82783883	-52.47177302
2.83516484	-51.80617305
2.84249084	-49.54711370
2.84981685	-55.01236534
2.85714286	-51.74933641
2.86446887	-48.52480031
2.87179487	-58.73208789
2.87912088	-55.83735269
2.88644689	-50.11003205
2.89377290	-45.95934106
2.90109890	-48.59763007
2.90842491	-55.30069947
2.91575092	-64.70648561
2.92307693	-49.11056555
2.93040293	-48.27309894
2.93772894	-57.45046926
2.94505495	-51.88498922
2.95238095	-52.71675966
2.95970696	-48.32488633
