# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-01-08T20:12:58
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-32.32940438
0.00732601	-23.18068547
0.01465201	-17.49839236
0.02197802	-17.32446986
0.02930403	-24.79343188
0.03663004	-25.24853353
0.04395604	-17.91920530
0.05128205	-14.00672895
0.05860806	-14.82169516
0.06593407	-16.61416681
0.07326007	-10.59215898
0.08058608	-12.76058491
0.08791209	-16.49230109
0.09523810	-6.51863267
0.10256410	-6.04512718
0.10989011	-11.43629112
0.11721612	-6.85262118
0.12454213	-4.50082517
0.13186813	-8.34878690
0.13919414	-7.67034738
0.14652015	-3.28490577
0.15384616	-3.89644368
0.16117216	-4.43860475
0.16849817	-1.79649394
0.17582418	-2.40427444
0.18315018	-5.79846540
0.19047619	-2.78405456
0.19780220	-0.62721143
0.20512821	-1.23080786
0.21245421	-1.53813950
0.21978022	-0.58514826
0.22710623	-0.79215383
0.23443224	-1.92175287
0.24175824	-1.52987715
0.24908425	-0.26997414
0.25641026	0.00000000
0.26373627	-0.31706955
0.27106227	-0.22319375
0.27838828	-0.56539649
0.28571429	-1.76534027
0.29304030	-1.59561803
0.30036630	-0.49156227
0.30769231	-0.50917650
0.31501832	-0.85266125
0.32234433	-0.51265002
0.32967033	-0.85618090
0.33699634	-2.16044174
0.34432235	-2.26255241
0.35164835	-1.57892421
0.35897436	-1.46046026
0.36630037	-1.35151605
0.37362638	-1.51678996
0.38095238	-2.11703954
0.38827839	-2.40337404
0.39560440	-2.67696380
0.40293041	-2.93548800
0.41025641	-2.67340249
0.41758242	-2.62114537
0.42490843	-2.99192812
0.43223444	-3.46015478
0.43956044	-4.05976137
0.44688645	-4.37171192
0.45421246	-4.27763470
0.46153847	-4.33103348
0.46886447	-4.51640550
0.47619048	-4.70078546
0.48351649	-4.95319601
0.49084250	-5.44185247
0.49816850	-6.00141923
0.50549451	-5.93318880
0.51282052	-5.82095550
0.52014652	-6.30020481
0.52747253	-6.73416240
0.53479854	-6.99684438
0.54212455	-7.41854656
0.54945055	-8.22242214
