f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	14.8686	
0.109863	17.0131	
0.117188	19.2985	
0.124512	21.6827	
0.131836	24.1003	
0.13916	26.4565	
0.146485	28.6287	
0.153809	30.4824	
0.161133	31.9025	
0.168457	32.828	
0.175781	33.2704	
0.183106	33.3023	
0.19043	33.027	
0.197754	32.5498	
0.205078	31.9589	
0.212403	31.3188	
0.219727	30.6703	
0.227051	30.0355	
0.234375	29.4255	
0.241699	28.8493	
0.249024	28.3206	
0.256348	27.8594	
0.263672	27.4893	
0.270996	27.2312	
0.278321	27.0978	
0.285645	27.091	
0.292969	27.2036	
0.300293	27.4223	
0.307617	27.7316	
0.314942	28.1159	
0.322266	28.5614	
0.32959	29.0563	
0.336914	29.5925	
0.344239	30.1654	
0.351563	30.7742	
0.358887	31.4216	
0.366211	32.1121	
0.373536	32.8494	
0.38086	33.6348	
0.388184	34.4656	
0.395508	35.3346	
0.402832	36.231	
0.410157	37.1419	
0.417481	38.0532	
0.424805	38.9502	
0.432129	39.8178	
0.439454	40.6413	
0.446778	41.4067	
0.454102	42.101	
0.461426	42.7131	
0.46875	43.2335	
0.476075	43.6558	
0.483399	43.9779	
0.490723	44.2032	
0.498047	44.3409	
0.505372	44.4045	
0.512696	44.4085	
0.52002	44.3642	
0.527344	44.2771	
0.534669	44.1448	
0.541993	43.9612	
0.549317	43.7267	
0.556641	43.4631	
0.563965	43.2178	
0.57129	43.042	
0.578614	42.9637	
0.585938	42.984	
0.593262	43.0923	
0.600587	43.2791	
0.607911	43.5405	
0.615235	43.8755	
0.622559	44.2819	
0.629883	44.7528	
0.637208	45.2767	
0.644532	45.8393	
0.651856	46.4274	
0.65918	47.0323	
0.666505	47.6514	
0.673829	48.2875	
0.681153	48.9464	
0.688477	49.6347	
0.695801	50.3592	
0.703126	51.1267	
0.71045	51.9457	
0.717774	52.8273	
0.725098	53.7853	
0.732423	54.8312	
0.739747	55.9636	
0.747071	57.1531	
0.754395	58.3314	
0.76172	59.403	
0.769044	60.2869	
0.776368	60.9567	
0.783692	61.4435	
0.791016	61.8033	
0.798341	62.0856	
0.805665	62.3207	
0.812989	62.5222	
0.820313	62.6952	
0.827638	62.8422	
0.834962	62.9664	
0.842286	63.0697	
0.84961	63.1499	
0.856934	63.1998	
0.864259	63.2101	
0.871583	63.1762	
0.878907	63.1047	
0.886231	63.0163	
0.893556	62.9427	
0.90088	62.9191	
0.908204	62.9768	
0.915528	63.137	
0.922852	63.4093	
0.930177	63.7929	
0.937501	64.2807	
0.944825	64.8639	
0.952149	65.536	
0.959474	66.294	
0.966798	67.1367	
0.974122	68.0597	
0.981446	69.0489	
0.988771	70.0752	
0.996095	71.096	
1.00342	72.0665	
1.01074	72.9534	
1.01807	73.7411	
1.02539	74.4282	
1.03272	75.0213	
1.04004	75.5338	
1.04736	75.9903	
1.05469	76.4331	
1.06201	76.9265	
1.06934	77.5609	
1.07666	78.4604	
1.08399	79.7985	
1.09131	81.7952	
1.09863	84.5365	
