f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	13.5007	
0.109863	15.5535	
0.117188	17.7591	
0.124512	20.0781	
0.131836	22.4451	
0.13916	24.7628	
0.146485	26.9056	
0.153809	28.74	
0.161133	30.1592	
0.168457	31.1177	
0.175781	31.6397	
0.183106	31.7986	
0.19043	31.6822	
0.197754	31.3678	
0.205078	30.9123	
0.212403	30.3545	
0.219727	29.7221	
0.227051	29.0396	
0.234375	28.3337	
0.241699	27.6369	
0.249024	26.9868	
0.256348	26.4221	
0.263672	25.976	
0.270996	25.6702	
0.278321	25.5116	
0.285645	25.4924	
0.292969	25.5953	
0.300293	25.7977	
0.307617	26.0772	
0.314942	26.4136	
0.322266	26.7906	
0.32959	27.1955	
0.336914	27.6197	
0.344239	28.0589	
0.351563	28.5125	
0.358887	28.9838	
0.366211	29.4782	
0.373536	30.0013	
0.38086	30.5577	
0.388184	31.1491	
0.395508	31.775	
0.402832	32.4331	
0.410157	33.1206	
0.417481	33.8345	
0.424805	34.571	
0.432129	35.3247	
0.439454	36.0877	
0.446778	36.8496	
0.454102	37.5976	
0.461426	38.3175	
0.46875	38.9937	
0.476075	39.6104	
0.483399	40.1533	
0.490723	40.6118	
0.498047	40.9824	
0.505372	41.2696	
0.512696	41.4856	
0.52002	41.6452	
0.527344	41.7604	
0.534669	41.8326	
0.541993	41.8486	
0.549317	41.7851	
0.556641	41.6315	
0.563965	41.4177	
0.57129	41.2111	
0.578614	41.0778	
0.585938	41.052	
0.593262	41.1403	
0.600587	41.3374	
0.607911	41.6366	
0.615235	42.0325	
0.622559	42.5191	
0.629883	43.088	
0.637208	43.7278	
0.644532	44.426	
0.651856	45.1715	
0.65918	45.9567	
0.666505	46.7789	
0.673829	47.639	
0.681153	48.5395	
0.688477	49.4838	
0.695801	50.4747	
0.703126	51.5162	
0.71045	52.615	
0.717774	53.7813	
0.725098	55.0272	
0.732423	56.3594	
0.739747	57.7651	
0.747071	59.1909	
0.754395	60.5311	
0.76172	61.6496	
0.769044	62.4458	
0.776368	62.9112	
0.783692	63.1195	
0.791016	63.1676	
0.798341	63.1312	
0.805665	63.0527	
0.812989	62.9495	
0.820313	62.8252	
0.827638	62.6785	
0.834962	62.5081	
0.842286	62.3139	
0.84961	62.0982	
0.856934	61.8659	
0.864259	61.6255	
0.871583	61.3898	
0.878907	61.1752	
0.886231	60.9991	
0.893556	60.8773	
0.90088	60.821	
0.908204	60.8352	
0.915528	60.9189	
0.922852	61.0675	
0.930177	61.2761	
0.937501	61.5434	
0.944825	61.8737	
0.952149	62.2769	
0.959474	62.7664	
0.966798	63.3531	
0.974122	64.0384	
0.981446	64.8076	
0.988771	65.6274	
0.996095	66.454	
1.00342	67.2481	
1.01074	67.9869	
1.01807	68.6649	
1.02539	69.2855	
1.03272	69.8549	
1.04004	70.3806	
1.04736	70.8739	
1.05469	71.3544	
1.06201	71.8531	
1.06934	72.4188	
1.07666	73.1304	
1.08399	74.1164	
1.09131	75.5528	
1.09863	77.4885	
