f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	19.6885	
0.109863	22.1667	
0.117188	24.7829	
0.124512	27.4977	
0.131836	30.2509	
0.13916	32.9493	
0.146485	35.4565	
0.153809	37.598	
0.161133	39.1967	
0.168457	40.1396	
0.175781	40.4386	
0.183106	40.2256	
0.19043	39.6862	
0.197754	38.9888	
0.205078	38.2503	
0.212403	37.5331	
0.219727	36.8579	
0.227051	36.2212	
0.234375	35.6128	
0.241699	35.0289	
0.249024	34.4797	
0.256348	33.989	
0.263672	33.5875	
0.270996	33.304	
0.278321	33.1577	
0.285645	33.1548	
0.292969	33.2898	
0.300293	33.5487	
0.307617	33.9135	
0.314942	34.3646	
0.322266	34.8837	
0.32959	35.4556	
0.336914	36.0692	
0.344239	36.7194	
0.351563	37.4066	
0.358887	38.1361	
0.366211	38.9165	
0.373536	39.7574	
0.38086	40.6672	
0.388184	41.6516	
0.395508	42.7121	
0.402832	43.8453	
0.410157	45.0418	
0.417481	46.2846	
0.424805	47.5486	
0.432129	48.8014	
0.439454	50.0064	
0.446778	51.1278	
0.454102	52.1352	
0.461426	53.006	
0.46875	53.7264	
0.476075	54.291	
0.483399	54.7023	
0.490723	54.97	
0.498047	55.1094	
0.505372	55.1375	
0.512696	55.0689	
0.52002	54.9103	
0.527344	54.6586	
0.534669	54.3023	
0.541993	53.8318	
0.549317	53.2605	
0.556641	52.6461	
0.563965	52.081	
0.57129	51.6463	
0.578614	51.3731	
0.585938	51.2498	
0.593262	51.253	
0.600587	51.3668	
0.607911	51.5857	
0.615235	51.9088	
0.622559	52.3334	
0.629883	52.8501	
0.637208	53.4425	
0.644532	54.0906	
0.651856	54.7753	
0.65918	55.4827	
0.666505	56.2059	
0.673829	56.9434	
0.681153	57.6973	
0.688477	58.4705	
0.695801	59.2661	
0.703126	60.0882	
0.71045	60.9444	
0.717774	61.847	
0.725098	62.8137	
0.732423	63.8633	
0.739747	65.0062	
0.747071	66.229	
0.754395	67.4818	
0.76172	68.6829	
0.769044	69.7505	
0.776368	70.6414	
0.783692	71.3624	
0.791016	71.95	
0.798341	72.4429	
0.805665	72.8674	
0.812989	73.236	
0.820313	73.5534	
0.827638	73.8237	
0.834962	74.0549	
0.842286	74.2578	
0.84961	74.4398	
0.856934	74.5991	
0.864259	74.723	
0.871583	74.794	
0.878907	74.8022	
0.886231	74.7572	
0.893556	74.6924	
0.90088	74.6592	
0.908204	74.7134	
0.915528	74.8995	
0.922852	75.2416	
0.930177	75.7403	
0.937501	76.3773	
0.944825	77.125	
0.952149	77.9558	
0.959474	78.8492	
0.966798	79.7931	
0.974122	80.7788	
0.981446	81.7924	
0.988771	82.8047	
0.996095	83.7684	
1.00342	84.6261	
1.01074	85.3267	
1.01807	85.842	
1.02539	86.173	
1.03272	86.3453	
1.04004	86.4002	
1.04736	86.3862	
1.05469	86.3533	
1.06201	86.346	
1.06934	86.3976	
1.07666	86.527	
1.08399	86.7493	
1.09131	87.1217	
1.09863	87.8216	
