f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	18.9014	
0.109863	21.3212	
0.117188	23.878	
0.124512	26.5372	
0.131836	29.2462	
0.13916	31.9205	
0.146485	34.4347	
0.153809	36.6257	
0.161133	38.3217	
0.168457	39.4028	
0.175781	39.8592	
0.183106	39.7983	
0.19043	39.3895	
0.197754	38.7966	
0.205078	38.1378	
0.212403	37.4792	
0.219727	36.844	
0.227051	36.2302	
0.234375	35.6277	
0.241699	35.0334	
0.249024	34.4592	
0.256348	33.932	
0.263672	33.4866	
0.270996	33.1564	
0.278321	32.9644	
0.285645	32.9196	
0.292969	33.018	
0.300293	33.2461	
0.307617	33.5851	
0.314942	34.0146	
0.322266	34.5152	
0.32959	35.0705	
0.336914	35.6691	
0.344239	36.3052	
0.351563	36.9788	
0.358887	37.6949	
0.366211	38.4612	
0.373536	39.2858	
0.38086	40.1748	
0.388184	41.1306	
0.395508	42.1509	
0.402832	43.2283	
0.410157	44.3501	
0.417481	45.4979	
0.424805	46.6484	
0.432129	47.775	
0.439454	48.8502	
0.446778	49.8488	
0.454102	50.7507	
0.461426	51.5414	
0.46875	52.2128	
0.476075	52.7616	
0.483399	53.1902	
0.490723	53.5051	
0.498047	53.716	
0.505372	53.8331	
0.512696	53.8636	
0.52002	53.8089	
0.527344	53.6636	
0.534669	53.4181	
0.541993	53.0681	
0.549317	52.6325	
0.556641	52.1679	
0.563965	51.7571	
0.57129	51.467	
0.578614	51.318	
0.585938	51.2934	
0.593262	51.3684	
0.600587	51.5267	
0.607911	51.7623	
0.615235	52.0742	
0.622559	52.4603	
0.629883	52.9138	
0.637208	53.4229	
0.644532	53.974	
0.651856	54.5553	
0.65918	55.1601	
0.666505	55.787	
0.673829	56.4383	
0.681153	57.1169	
0.688477	57.8248	
0.695801	58.5622	
0.703126	59.3301	
0.71045	60.1327	
0.717774	60.9801	
0.725098	61.8891	
0.732423	62.8787	
0.739747	63.9606	
0.747071	65.1216	
0.754395	66.3095	
0.76172	67.4373	
0.769044	68.4173	
0.776368	69.2039	
0.783692	69.8073	
0.791016	70.2704	
0.798341	70.6373	
0.805665	70.9371	
0.812989	71.1845	
0.820313	71.3879	
0.827638	71.5589	
0.834962	71.7168	
0.842286	71.8851	
0.84961	72.0831	
0.856934	72.3178	
0.864259	72.5796	
0.871583	72.8471	
0.878907	73.0978	
0.886231	73.3231	
0.893556	73.5365	
0.90088	73.7727	
0.908204	74.076	
0.915528	74.4853	
0.922852	75.0227	
0.930177	75.6891	
0.937501	76.4667	
0.944825	77.3249	
0.952149	78.2289	
0.959474	79.1447	
0.966798	80.0425	
0.974122	80.8975	
0.981446	81.6889	
0.988771	82.3998	
0.996095	83.0167	
1.00342	83.5306	
1.01074	83.9381	
1.01807	84.2432	
1.02539	84.4566	
1.03272	84.595	
1.04004	84.6796	
1.04736	84.733	
1.05469	84.7755	
1.06201	84.8198	
1.06934	84.8673	
1.07666	84.9113	
1.08399	84.9574	
1.09131	85.0702	
1.09863	85.4211	
