f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	12.3314	
0.109863	14.2703	
0.117188	16.3423	
0.124512	18.4987	
0.131836	20.6655	
0.13916	22.7436	
0.146485	24.6192	
0.153809	26.1872	
0.161133	27.3797	
0.168457	28.1828	
0.175781	28.6301	
0.183106	28.7799	
0.19043	28.6914	
0.197754	28.4123	
0.205078	27.9772	
0.212403	27.4143	
0.219727	26.7514	
0.227051	26.0211	
0.234375	25.2614	
0.241699	24.5141	
0.249024	23.8226	
0.256348	23.2272	
0.263672	22.7598	
0.270996	22.4397	
0.278321	22.271	
0.285645	22.2442	
0.292969	22.3409	
0.300293	22.5384	
0.307617	22.8142	
0.314942	23.1488	
0.322266	23.5262	
0.32959	23.9341	
0.336914	24.3639	
0.344239	24.8108	
0.351563	25.2736	
0.358887	25.7547	
0.366211	26.2583	
0.373536	26.7892	
0.38086	27.3512	
0.388184	27.9454	
0.395508	28.5704	
0.402832	29.2229	
0.410157	29.8984	
0.417481	30.592	
0.424805	31.2981	
0.432129	32.0102	
0.439454	32.7195	
0.446778	33.4156	
0.454102	34.0861	
0.461426	34.7171	
0.46875	35.2935	
0.476075	35.8004	
0.483399	36.2245	
0.490723	36.5573	
0.498047	36.7973	
0.505372	36.951	
0.512696	37.0306	
0.52002	37.0492	
0.527344	37.0154	
0.534669	36.9281	
0.541993	36.7759	
0.549317	36.5478	
0.556641	36.2548	
0.563965	35.9466	
0.57129	35.6932	
0.578614	35.5463	
0.585938	35.5224	
0.593262	35.6155	
0.600587	35.8139	
0.607911	36.1087	
0.615235	36.4943	
0.622559	36.9653	
0.629883	37.515	
0.637208	38.1336	
0.644532	38.8101	
0.651856	39.5346	
0.65918	40.3005	
0.666505	41.1044	
0.673829	41.9458	
0.681153	42.8246	
0.688477	43.7409	
0.695801	44.6939	
0.703126	45.6843	
0.71045	46.7152	
0.717774	47.793	
0.725098	48.925	
0.732423	50.1126	
0.739747	51.3393	
0.747071	52.5564	
0.754395	53.6807	
0.76172	54.6196	
0.769044	55.3181	
0.776368	55.7872	
0.783692	56.0854	
0.791016	56.2776	
0.798341	56.4085	
0.805665	56.4978	
0.812989	56.5477	
0.820313	56.5525	
0.827638	56.5061	
0.834962	56.4067	
0.842286	56.2574	
0.84961	56.0653	
0.856934	55.84	
0.864259	55.5935	
0.871583	55.341	
0.878907	55.1011	
0.886231	54.8956	
0.893556	54.7463	
0.90088	54.672	
0.908204	54.6846	
0.915528	54.7873	
0.922852	54.9742	
0.930177	55.2331	
0.937501	55.55	
0.944825	55.9136	
0.952149	56.3187	
0.959474	56.7665	
0.966798	57.2608	
0.974122	57.802	
0.981446	58.3809	
0.988771	58.977	
0.996095	59.5638	
1.00342	60.1203	
1.01074	60.641	
1.01807	61.1367	
1.02539	61.6268	
1.03272	62.1307	
1.04004	62.6619	
1.04736	63.2275	
1.05469	63.8327	
1.06201	64.4897	
1.06934	65.2306	
1.07666	66.1268	
1.08399	67.307	
1.09131	68.9357	
1.09863	70.9808	
