f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	15.3285	
0.109863	17.513	
0.117188	19.8326	
0.124512	22.2401	
0.131836	24.6654	
0.13916	27.0099	
0.146485	29.1492	
0.153809	30.9494	
0.161133	32.2986	
0.168457	33.1411	
0.175781	33.4947	
0.183106	33.4378	
0.19043	33.0792	
0.197754	32.5289	
0.205078	31.8793	
0.212403	31.1978	
0.219727	30.5262	
0.227051	29.8857	
0.234375	29.2847	
0.241699	28.7286	
0.249024	28.2262	
0.256348	27.7936	
0.263672	27.4509	
0.270996	27.2172	
0.278321	27.1046	
0.285645	27.1156	
0.292969	27.244	
0.300293	27.4774	
0.307617	27.8012	
0.314942	28.2002	
0.322266	28.6606	
0.32959	29.1709	
0.336914	29.7227	
0.344239	30.3117	
0.351563	30.9376	
0.358887	31.6043	
0.366211	32.3174	
0.373536	33.0828	
0.38086	33.904	
0.388184	34.7805	
0.395508	35.7075	
0.402832	36.676	
0.410157	37.6731	
0.417481	38.6826	
0.424805	39.6854	
0.432129	40.6597	
0.439454	41.5832	
0.446778	42.4345	
0.454102	43.195	
0.461426	43.8503	
0.46875	44.3907	
0.476075	44.8114	
0.483399	45.1136	
0.490723	45.3045	
0.498047	45.397	
0.505372	45.4072	
0.512696	45.35	
0.52002	45.2359	
0.527344	45.0674	
0.534669	44.8401	
0.541993	44.5483	
0.549317	44.1991	
0.556641	43.8279	
0.563965	43.496	
0.57129	43.2604	
0.578614	43.1441	
0.585938	43.1392	
0.593262	43.2276	
0.600587	43.3967	
0.607911	43.6421	
0.615235	43.9641	
0.622559	44.3624	
0.629883	44.8313	
0.637208	45.3595	
0.644532	45.9315	
0.651856	46.5323	
0.65918	47.1505	
0.666505	47.781	
0.673829	48.4238	
0.681153	49.0831	
0.688477	49.7645	
0.695801	50.4742	
0.703126	51.2189	
0.71045	52.0072	
0.717774	52.8502	
0.725098	53.762	
0.732423	54.7549	
0.739747	55.8309	
0.747071	56.9671	
0.754395	58.1062	
0.76172	59.1655	
0.769044	60.0726	
0.776368	60.8002	
0.783692	61.37	
0.791016	61.8256	
0.798341	62.2048	
0.805665	62.5283	
0.812989	62.8011	
0.820313	63.0217	
0.827638	63.1898	
0.834962	63.3104	
0.842286	63.3932	
0.84961	63.4476	
0.856934	63.4792	
0.864259	63.4897	
0.871583	63.4817	
0.878907	63.4647	
0.886231	63.4587	
0.893556	63.4925	
0.90088	63.5976	
0.908204	63.8009	
0.915528	64.1191	
0.922852	64.5574	
0.930177	65.112	
0.937501	65.7748	
0.944825	66.5385	
0.952149	67.399	
0.959474	68.3533	
0.966798	69.3933	
0.974122	70.4976	
0.981446	71.6257	
0.988771	72.7195	
0.996095	73.718	
1.00342	74.5777	
1.01074	75.2864	
1.01807	75.8622	
1.02539	76.3403	
1.03272	76.7594	
1.04004	77.1526	
1.04736	77.547	
1.05469	77.9694	
1.06201	78.4587	
1.06934	79.0847	
1.07666	79.9792	
1.08399	81.3882	
1.09131	83.75	
1.09863	87.6697	
