f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	15.241	
0.109863	17.4045	
0.117188	19.7358	
0.124512	22.2026	
0.131836	24.7477	
0.13916	27.28	
0.146485	29.6729	
0.153809	31.778	
0.161133	33.4606	
0.168457	34.6448	
0.175781	35.3389	
0.183106	35.6207	
0.19043	35.5954	
0.197754	35.3571	
0.205078	34.9708	
0.212403	34.4734	
0.219727	33.8845	
0.227051	33.2197	
0.234375	32.502	
0.241699	31.7664	
0.249024	31.0586	
0.256348	30.4274	
0.263672	29.9155	
0.270996	29.5507	
0.278321	29.3427	
0.285645	29.284	
0.292969	29.3552	
0.300293	29.531	
0.307617	29.7854	
0.314942	30.0951	
0.322266	30.4413	
0.32959	30.8096	
0.336914	31.1912	
0.344239	31.5827	
0.351563	31.986	
0.358887	32.4077	
0.366211	32.8573	
0.373536	33.3445	
0.38086	33.8775	
0.388184	34.4614	
0.395508	35.0976	
0.402832	35.7842	
0.410157	36.5171	
0.417481	37.2904	
0.424805	38.0966	
0.432129	38.9262	
0.439454	39.7685	
0.446778	40.6119	
0.454102	41.4449	
0.461426	42.2569	
0.46875	43.0375	
0.476075	43.7765	
0.483399	44.4635	
0.490723	45.0897	
0.498047	45.6502	
0.505372	46.1464	
0.512696	46.5868	
0.52002	46.9851	
0.527344	47.3535	
0.534669	47.6929	
0.541993	47.9805	
0.549317	48.1656	
0.556641	48.1939	
0.563965	48.0636	
0.57129	47.8512	
0.578614	47.6624	
0.585938	47.5707	
0.593262	47.6051	
0.600587	47.7696	
0.607911	48.0595	
0.615235	48.4693	
0.622559	48.9919	
0.629883	49.6172	
0.637208	50.3318	
0.644532	51.1202	
0.651856	51.9684	
0.65918	52.8669	
0.666505	53.8119	
0.673829	54.8051	
0.681153	55.8513	
0.688477	56.956	
0.695801	58.1242	
0.703126	59.3604	
0.71045	60.6704	
0.717774	62.0637	
0.725098	63.5522	
0.732423	65.1447	
0.739747	66.8301	
0.747071	68.5486	
0.754395	70.1643	
0.76172	71.48	
0.769044	72.3273	
0.776368	72.6738	
0.783692	72.6265	
0.791016	72.3379	
0.798341	71.9272	
0.805665	71.4628	
0.812989	70.9777	
0.820313	70.4878	
0.827638	70.0027	
0.834962	69.5282	
0.842286	69.0656	
0.84961	68.6115	
0.856934	68.1612	
0.864259	67.7147	
0.871583	67.2818	
0.878907	66.8836	
0.886231	66.5484	
0.893556	66.304	
0.90088	66.1704	
0.908204	66.1537	
0.915528	66.2459	
0.922852	66.4285	
0.930177	66.6802	
0.937501	66.9859	
0.944825	67.3431	
0.952149	67.7632	
0.959474	68.2664	
0.966798	68.8716	
0.974122	69.5836	
0.981446	70.3818	
0.988771	71.219	
0.996095	72.0378	
1.00342	72.7986	
1.01074	73.497	
1.01807	74.1561	
1.02539	74.8043	
1.03272	75.4613	
1.04004	76.1385	
1.04736	76.8492	
1.05469	77.6218	
1.06201	78.5092	
1.06934	79.6002	
1.07666	81.0356	
1.08399	83.0342	
1.09131	85.8654	
1.09863	89.3442	
