f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	12.9945	
0.109863	14.9862	
0.117188	17.0965	
0.124512	19.2725	
0.131836	21.4387	
0.13916	23.497	
0.146485	25.3378	
0.153809	26.8618	
0.161133	28.005	
0.168457	28.7522	
0.175781	29.1309	
0.183106	29.1918	
0.19043	28.9915	
0.197754	28.583	
0.205078	28.0159	
0.212403	27.3373	
0.219727	26.5928	
0.227051	25.8244	
0.234375	25.0697	
0.241699	24.3625	
0.249024	23.7331	
0.256348	23.2084	
0.263672	22.8099	
0.270996	22.5501	
0.278321	22.4306	
0.285645	22.4432	
0.292969	22.5723	
0.300293	22.7991	
0.307617	23.105	
0.314942	23.4734	
0.322266	23.8904	
0.32959	24.3449	
0.336914	24.8291	
0.344239	25.3384	
0.351563	25.8725	
0.358887	26.4344	
0.366211	27.0297	
0.373536	27.665	
0.38086	28.3451	
0.388184	29.0716	
0.395508	29.8417	
0.402832	30.6481	
0.410157	31.4799	
0.417481	32.3236	
0.424805	33.1639	
0.432129	33.985	
0.439454	34.7712	
0.446778	35.5076	
0.454102	36.18	
0.461426	36.7753	
0.46875	37.2817	
0.476075	37.6895	
0.483399	37.9936	
0.490723	38.1947	
0.498047	38.3007	
0.505372	38.3247	
0.512696	38.282	
0.52002	38.1848	
0.527344	38.0388	
0.534669	37.8418	
0.541993	37.5879	
0.549317	37.2809	
0.556641	36.9504	
0.563965	36.6533	
0.57129	36.4473	
0.578614	36.3601	
0.585938	36.3882	
0.593262	36.5155	
0.600587	36.7285	
0.607911	37.0202	
0.615235	37.3878	
0.622559	37.8283	
0.629883	38.3351	
0.637208	38.8975	
0.644532	39.5023	
0.651856	40.1375	
0.65918	40.7948	
0.666505	41.4713	
0.673829	42.1682	
0.681153	42.8893	
0.688477	43.6387	
0.695801	44.42	
0.703126	45.2364	
0.71045	46.0923	
0.717774	46.994	
0.725098	47.9493	
0.732423	48.9628	
0.739747	50.027	
0.747071	51.1108	
0.754395	52.1541	
0.76172	53.0815	
0.769044	53.8372	
0.776368	54.4121	
0.783692	54.8388	
0.791016	55.1639	
0.798341	55.4238	
0.805665	55.6372	
0.812989	55.8082	
0.820313	55.9338	
0.827638	56.0107	
0.834962	56.0393	
0.842286	56.0229	
0.84961	55.9661	
0.856934	55.873	
0.864259	55.7477	
0.871583	55.598	
0.878907	55.4382	
0.886231	55.2898	
0.893556	55.1789	
0.90088	55.1309	
0.908204	55.1651	
0.915528	55.2915	
0.922852	55.5094	
0.930177	55.8097	
0.937501	56.1797	
0.944825	56.6078	
0.952149	57.0876	
0.959474	57.6197	
0.966798	58.2103	
0.974122	58.8658	
0.981446	59.5863	
0.988771	60.3598	
0.996095	61.1627	
1.00342	61.9676	
1.01074	62.7515	
1.01807	63.4975	
1.02539	64.1909	
1.03272	64.8163	
1.04004	65.3595	
1.04736	65.8153	
1.05469	66.1944	
1.06201	66.5286	
1.06934	66.8727	
1.07666	67.3107	
1.08399	67.9698	
1.09131	69.0378	
1.09863	70.7054	
