f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	14.6957	
0.109863	16.8124	
0.117188	19.0956	
0.124512	21.5126	
0.131836	24.0047	
0.13916	26.4783	
0.146485	28.8049	
0.153809	30.8378	
0.161133	32.4494	
0.168457	33.5752	
0.175781	34.2325	
0.183106	34.5009	
0.19043	34.4795	
0.197754	34.2519	
0.205078	33.8725	
0.212403	33.3704	
0.219727	32.7625	
0.227051	32.0669	
0.234375	31.313	
0.241699	30.5438	
0.249024	29.811	
0.256348	29.1664	
0.263672	28.6519	
0.270996	28.2924	
0.278321	28.0931	
0.285645	28.0418	
0.292969	28.115	
0.300293	28.2847	
0.307617	28.5234	
0.314942	28.8078	
0.322266	29.1197	
0.32959	29.4465	
0.336914	29.781	
0.344239	30.1216	
0.351563	30.472	
0.358887	30.8402	
0.366211	31.2374	
0.373536	31.6754	
0.38086	32.1647	
0.388184	32.7126	
0.395508	33.3227	
0.402832	33.9949	
0.410157	34.726	
0.417481	35.5098	
0.424805	36.3372	
0.432129	37.1964	
0.439454	38.0731	
0.446778	38.9523	
0.454102	39.8192	
0.461426	40.6603	
0.46875	41.4628	
0.476075	42.2145	
0.483399	42.9036	
0.490723	43.52	
0.498047	44.0584	
0.505372	44.5203	
0.512696	44.915	
0.52002	45.2561	
0.527344	45.5542	
0.534669	45.8054	
0.541993	45.9807	
0.549317	46.0265	
0.556641	45.8986	
0.563965	45.6192	
0.57129	45.2882	
0.578614	45.0188	
0.585938	44.8789	
0.593262	44.889	
0.600587	45.0461	
0.607911	45.3422	
0.615235	45.7696	
0.622559	46.3211	
0.629883	46.9872	
0.637208	47.7559	
0.644532	48.6131	
0.651856	49.5463	
0.65918	50.5468	
0.666505	51.6109	
0.673829	52.7397	
0.681153	53.9372	
0.688477	55.2085	
0.695801	56.5589	
0.703126	57.9947	
0.71045	59.5246	
0.717774	61.1612	
0.725098	62.919	
0.732423	64.8053	
0.739747	66.7977	
0.747071	68.8085	
0.754395	70.6535	
0.76172	72.0851	
0.769044	72.9269	
0.776368	73.1988	
0.783692	73.0765	
0.791016	72.7514	
0.798341	72.3501	
0.805665	71.933	
0.812989	71.5199	
0.820313	71.111	
0.827638	70.6991	
0.834962	70.2739	
0.842286	69.8257	
0.84961	69.3489	
0.856934	68.8459	
0.864259	68.3293	
0.871583	67.8217	
0.878907	67.352	
0.886231	66.9495	
0.893556	66.6391	
0.90088	66.4369	
0.908204	66.3481	
0.915528	66.368	
0.922852	66.4834	
0.930177	66.6778	
0.937501	66.9361	
0.944825	67.248	
0.952149	67.608	
0.959474	68.0124	
0.966798	68.4529	
0.974122	68.9111	
0.981446	69.3578	
0.988771	69.7617	
0.996095	70.1061	
1.00342	70.4005	
1.01074	70.676	
1.01807	70.9674	
1.02539	71.2957	
1.03272	71.6626	
1.04004	72.055	
1.04736	72.4565	
1.05469	72.8625	
1.06201	73.2942	
1.06934	73.8123	
1.07666	74.5301	
1.08399	75.6189	
1.09131	77.2514	
1.09863	79.2464	
