f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	18.172	
0.109863	20.6192	
0.117188	23.1965	
0.124512	25.8432	
0.131836	28.4697	
0.13916	30.9495	
0.146485	33.1222	
0.153809	34.8209	
0.161133	35.9234	
0.168457	36.4041	
0.175781	36.3426	
0.183106	35.8848	
0.19043	35.1877	
0.197754	34.3829	
0.205078	33.5629	
0.212403	32.7816	
0.219727	32.0614	
0.227051	31.404	
0.234375	30.8016	
0.241699	30.2483	
0.249024	29.7477	
0.256348	29.3145	
0.263672	28.9706	
0.270996	28.737	
0.278321	28.6273	
0.285645	28.6441	
0.292969	28.7801	
0.300293	29.0216	
0.307617	29.3521	
0.314942	29.7548	
0.322266	30.2139	
0.32959	30.7163	
0.336914	31.2521	
0.344239	31.8157	
0.351563	32.4066	
0.358887	33.0291	
0.366211	33.6917	
0.373536	34.405	
0.38086	35.1802	
0.388184	36.0275	
0.395508	36.9549	
0.402832	37.9663	
0.410157	39.0603	
0.417481	40.2274	
0.424805	41.4476	
0.432129	42.6902	
0.439454	43.9157	
0.446778	45.0806	
0.454102	46.1439	
0.461426	47.0711	
0.46875	47.8373	
0.476075	48.4271	
0.483399	48.8346	
0.490723	49.0638	
0.498047	49.1274	
0.505372	49.0441	
0.512696	48.8341	
0.52002	48.514	
0.527344	48.0945	
0.534669	47.5831	
0.541993	46.9953	
0.549317	46.3712	
0.556641	45.7848	
0.563965	45.3215	
0.57129	45.0335	
0.578614	44.9173	
0.585938	44.9358	
0.593262	45.0516	
0.600587	45.2442	
0.607911	45.5094	
0.615235	45.8515	
0.622559	46.2757	
0.629883	46.7822	
0.637208	47.3646	
0.644532	48.0115	
0.651856	48.7098	
0.65918	49.448	
0.666505	50.2176	
0.673829	51.0126	
0.681153	51.8269	
0.688477	52.6533	
0.695801	53.4835	
0.703126	54.3096	
0.71045	55.1279	
0.717774	55.9421	
0.725098	56.7653	
0.732423	57.6188	
0.739747	58.5267	
0.747071	59.5048	
0.754395	60.5469	
0.76172	61.6197	
0.769044	62.672	
0.776368	63.6562	
0.783692	64.5445	
0.791016	65.3274	
0.798341	66.0033	
0.805665	66.5684	
0.812989	67.0146	
0.820313	67.3348	
0.827638	67.5309	
0.834962	67.6196	
0.842286	67.6299	
0.84961	67.594	
0.856934	67.5367	
0.864259	67.4711	
0.871583	67.4002	
0.878907	67.3248	
0.886231	67.2527	
0.893556	67.2027	
0.90088	67.2034	
0.908204	67.285	
0.915528	67.4686	
0.922852	67.7593	
0.930177	68.145	
0.937501	68.6011	
0.944825	69.0997	
0.952149	69.6192	
0.959474	70.1504	
0.966798	70.6982	
0.974122	71.276	
0.981446	71.8964	
0.988771	72.5599	
0.996095	73.2473	
1.00342	73.9222	
1.01074	74.5439	
1.01807	75.084	
1.02539	75.5371	
1.03272	75.9215	
1.04004	76.2711	
1.04736	76.6253	
1.05469	77.0202	
1.06201	77.4854	
1.06934	78.0471	
1.07666	78.7353	
1.08399	79.5954	
1.09131	80.6903	
1.09863	82.0426	
