f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	14.7075	
0.109863	16.8532	
0.117188	19.1585	
0.124512	21.5875	
0.131836	24.0795	
0.13916	26.5398	
0.146485	28.8398	
0.153809	30.8328	
0.161133	32.3895	
0.168457	33.4416	
0.175781	34.003	
0.183106	34.1534	
0.19043	33.9974	
0.197754	33.631	
0.205078	33.1258	
0.212403	32.529	
0.219727	31.871	
0.227051	31.1745	
0.234375	30.4625	
0.241699	29.7634	
0.249024	29.1119	
0.256348	28.5453	
0.263672	28.0968	
0.270996	27.7891	
0.278321	27.6301	
0.285645	27.6136	
0.292969	27.7226	
0.300293	27.9351	
0.307617	28.2287	
0.314942	28.5828	
0.322266	28.9805	
0.32959	29.4089	
0.336914	29.859	
0.344239	30.3267	
0.351563	30.8122	
0.358887	31.3191	
0.366211	31.8535	
0.373536	32.4213	
0.38086	33.0267	
0.388184	33.671	
0.395508	34.3527	
0.402832	35.0681	
0.410157	35.8132	
0.417481	36.5835	
0.424805	37.3741	
0.432129	38.1786	
0.439454	38.9884	
0.446778	39.793	
0.454102	40.5801	
0.461426	41.3365	
0.46875	42.0482	
0.476075	42.7015	
0.483399	43.284	
0.490723	43.7868	
0.498047	44.2069	
0.505372	44.5492	
0.512696	44.8247	
0.52002	45.048	
0.527344	45.2309	
0.534669	45.3757	
0.541993	45.4698	
0.549317	45.4875	
0.556641	45.41	
0.563965	45.2551	
0.57129	45.0821	
0.578614	44.9559	
0.585938	44.9154	
0.593262	44.9715	
0.600587	45.1226	
0.607911	45.3645	
0.615235	45.6938	
0.622559	46.1066	
0.629883	46.5961	
0.637208	47.1523	
0.644532	47.7634	
0.651856	48.4189	
0.65918	49.1122	
0.666505	49.8419	
0.673829	50.6114	
0.681153	51.4263	
0.688477	52.2922	
0.695801	53.2136	
0.703126	54.1942	
0.71045	55.2389	
0.717774	56.3559	
0.725098	57.5566	
0.732423	58.8514	
0.739747	60.2369	
0.747071	61.6752	
0.754395	63.077	
0.76172	64.3107	
0.769044	65.2568	
0.776368	65.8724	
0.783692	66.203	
0.791016	66.3372	
0.798341	66.3574	
0.805665	66.3191	
0.812989	66.2522	
0.820313	66.1691	
0.827638	66.0714	
0.834962	65.953	
0.842286	65.8023	
0.84961	65.6054	
0.856934	65.352	
0.864259	65.042	
0.871583	64.6902	
0.878907	64.3261	
0.886231	63.9878	
0.893556	63.7142	
0.90088	63.5364	
0.908204	63.4737	
0.915528	63.5324	
0.922852	63.7079	
0.930177	63.9898	
0.937501	64.3669	
0.944825	64.8318	
0.952149	65.3815	
0.959474	66.0163	
0.966798	66.7351	
0.974122	67.5281	
0.981446	68.3719	
0.988771	69.2312	
0.996095	70.0722	
1.00342	70.8813	
1.01074	71.6713	
1.01807	72.4664	
1.02539	73.2789	
1.03272	74.0952	
1.04004	74.8817	
1.04736	75.6037	
1.05469	76.2489	
1.06201	76.8446	
1.06934	77.4656	
1.07666	78.2417	
1.08399	79.3755	
1.09131	81.1636	
1.09863	83.8935	
