f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	12.6696	
0.109863	14.6273	
0.117188	16.7102	
0.124512	18.8688	
0.131836	21.0293	
0.13916	23.0945	
0.146485	24.9535	
0.153809	26.5046	
0.161133	27.6816	
0.168457	28.469	
0.175781	28.8959	
0.183106	29.0158	
0.19043	28.8855	
0.197754	28.5546	
0.205078	28.0644	
0.212403	27.4526	
0.219727	26.7561	
0.227051	26.0125	
0.234375	25.2601	
0.241699	24.5368	
0.249024	23.8795	
0.256348	23.3222	
0.263672	22.8916	
0.270996	22.6038	
0.278321	22.462	
0.285645	22.4574	
0.292969	22.5729	
0.300293	22.7878	
0.307617	23.0815	
0.314942	23.4356	
0.322266	23.8349	
0.32959	24.2678	
0.336914	24.7256	
0.344239	25.2038	
0.351563	25.7015	
0.358887	26.2213	
0.366211	26.7681	
0.373536	27.3472	
0.38086	27.9626	
0.388184	28.615	
0.395508	29.302	
0.402832	30.0177	
0.410157	30.7546	
0.417481	31.5041	
0.424805	32.2572	
0.432129	33.0045	
0.439454	33.7361	
0.446778	34.4409	
0.454102	35.1071	
0.461426	35.7216	
0.46875	36.2707	
0.476075	36.7408	
0.483399	37.121	
0.490723	37.4053	
0.498047	37.595	
0.505372	37.6987	
0.512696	37.7292	
0.52002	37.6996	
0.527344	37.6177	
0.534669	37.4832	
0.541993	37.2892	
0.549317	37.0334	
0.556641	36.7366	
0.563965	36.4504	
0.57129	36.2361	
0.578614	36.1316	
0.585938	36.1432	
0.593262	36.2606	
0.600587	36.4721	
0.607911	36.7707	
0.615235	37.1527	
0.622559	37.6139	
0.629883	38.1473	
0.637208	38.742	
0.644532	39.3848	
0.651856	40.0635	
0.65918	40.7699	
0.666505	41.5003	
0.673829	42.2556	
0.681153	43.0386	
0.688477	43.8531	
0.695801	44.7026	
0.703126	45.5908	
0.71045	46.5232	
0.717774	47.5072	
0.725098	48.5508	
0.732423	49.6571	
0.739747	50.8136	
0.747071	51.9795	
0.754395	53.0803	
0.76172	54.0279	
0.769044	54.7619	
0.776368	55.2798	
0.783692	55.6275	
0.791016	55.864	
0.798341	56.0344	
0.805665	56.1624	
0.812989	56.2544	
0.820313	56.3074	
0.827638	56.3151	
0.834962	56.2723	
0.842286	56.1767	
0.84961	56.0297	
0.856934	55.837	
0.864259	55.6099	
0.871583	55.3657	
0.878907	55.1265	
0.886231	54.9168	
0.893556	54.7586	
0.90088	54.6687	
0.908204	54.6568	
0.915528	54.7255	
0.922852	54.8732	
0.930177	55.0965	
0.937501	55.3933	
0.944825	55.7645	
0.952149	56.2145	
0.959474	56.7484	
0.966798	57.3686	
0.974122	58.0686	
0.981446	58.8279	
0.988771	59.6113	
0.996095	60.3774	
1.00342	61.0935	
1.01074	61.7473	
1.01807	62.3457	
1.02539	62.9047	
1.03272	63.4389	
1.04004	63.9575	
1.04736	64.467	
1.05469	64.9761	
1.06201	65.5024	
1.06934	66.0807	
1.07666	66.776	
1.08399	67.7035	
1.09131	69.04	
1.09863	70.9173	
