f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	14.3875	
0.109863	16.5088	
0.117188	18.7773	
0.124512	21.1506	
0.131836	23.563	
0.13916	25.9193	
0.146485	28.0974	
0.153809	29.965	
0.161133	31.4104	
0.168457	32.3766	
0.175781	32.8762	
0.183106	32.9786	
0.19043	32.7796	
0.197754	32.3743	
0.205078	31.8414	
0.212403	31.2387	
0.219727	30.6042	
0.227051	29.9618	
0.234375	29.3275	
0.241699	28.7172	
0.249024	28.1517	
0.256348	27.6568	
0.263672	27.2597	
0.270996	26.9824	
0.278321	26.8366	
0.285645	26.822	
0.292969	26.9288	
0.300293	27.1412	
0.307617	27.4414	
0.314942	27.8123	
0.322266	28.2388	
0.32959	28.7089	
0.336914	29.2137	
0.344239	29.7486	
0.351563	30.313	
0.358887	30.9095	
0.366211	31.5423	
0.373536	32.2153	
0.38086	32.9296	
0.388184	33.6826	
0.395508	34.4675	
0.402832	35.2749	
0.410157	36.0944	
0.417481	36.9154	
0.424805	37.7279	
0.432129	38.5225	
0.439454	39.2893	
0.446778	40.0182	
0.454102	40.6988	
0.461426	41.3202	
0.46875	41.872	
0.476075	42.3448	
0.483399	42.7324	
0.490723	43.0334	
0.498047	43.2525	
0.505372	43.3998	
0.512696	43.4881	
0.52002	43.5292	
0.527344	43.5297	
0.534669	43.4879	
0.541993	43.3953	
0.549317	43.2446	
0.556641	43.0471	
0.563965	42.8434	
0.57129	42.6877	
0.578614	42.6181	
0.585938	42.6453	
0.593262	42.7638	
0.600587	42.9654	
0.607911	43.2451	
0.615235	43.6004	
0.622559	44.0278	
0.629883	44.52	
0.637208	45.0657	
0.644532	45.6517	
0.651856	46.2658	
0.65918	46.9005	
0.666505	47.5538	
0.673829	48.2289	
0.681153	48.932	
0.688477	49.67	
0.695801	50.4497	
0.703126	51.2779	
0.71045	52.163	
0.717774	53.1154	
0.725098	54.147	
0.732423	55.2661	
0.739747	56.466	
0.747071	57.7097	
0.754395	58.9198	
0.76172	59.994	
0.769044	60.8502	
0.776368	61.4688	
0.783692	61.8911	
0.791016	62.1815	
0.798341	62.3937	
0.805665	62.5586	
0.812989	62.6878	
0.820313	62.7817	
0.827638	62.8371	
0.834962	62.8506	
0.842286	62.8199	
0.84961	62.744	
0.856934	62.624	
0.864259	62.4661	
0.871583	62.2848	
0.878907	62.1031	
0.886231	61.9489	
0.893556	61.849	
0.90088	61.8228	
0.908204	61.8788	
0.915528	62.0159	
0.922852	62.228	
0.930177	62.5099	
0.937501	62.8639	
0.944825	63.3015	
0.952149	63.8417	
0.959474	64.5042	
0.966798	65.2997	
0.974122	66.2176	
0.981446	67.2175	
0.988771	68.2297	
0.996095	69.1759	
1.00342	70.0016	
1.01074	70.6996	
1.01807	71.3068	
1.02539	71.8784	
1.03272	72.4643	
1.04004	73.0972	
1.04736	73.7937	
1.05469	74.564	
1.06201	75.4277	
1.06934	76.4339	
1.07666	77.6886	
1.08399	79.3954	
1.09131	81.9099	
1.09863	85.6928	
