f (THz) - Absorption	Absorption Coefficient (1/cm) - Absorption	
0.102539	21.2454	
0.109863	23.874	
0.117188	26.6347	
0.124512	29.4732	
0.131836	32.3111	
0.13916	35.0322	
0.146485	37.4742	
0.153809	39.4426	
0.161133	40.7636	
0.168457	41.3634	
0.175781	41.3128	
0.183106	40.789	
0.19043	39.9926	
0.197754	39.0866	
0.205078	38.1766	
0.212403	37.317	
0.219727	36.526	
0.227051	35.8022	
0.234375	35.139	
0.241699	34.5358	
0.249024	34.003	
0.256348	33.5608	
0.263672	33.233	
0.270996	33.0391	
0.278321	32.9883	
0.285645	33.0779	
0.292969	33.295	
0.300293	33.6203	
0.307617	34.0322	
0.314942	34.5094	
0.322266	35.0331	
0.32959	35.5883	
0.336914	36.1654	
0.344239	36.761	
0.351563	37.3782	
0.358887	38.0262	
0.366211	38.7186	
0.373536	39.4711	
0.38086	40.3001	
0.388184	41.2198	
0.395508	42.241	
0.402832	43.3688	
0.410157	44.5998	
0.417481	45.9193	
0.424805	47.2994	
0.432129	48.699	
0.439454	50.0686	
0.446778	51.357	
0.454102	52.519	
0.461426	53.5203	
0.46875	54.3382	
0.476075	54.9609	
0.483399	55.386	
0.490723	55.6211	
0.498047	55.6838	
0.505372	55.5986	
0.512696	55.391	
0.52002	55.0809	
0.527344	54.6768	
0.534669	54.1754	
0.541993	53.5717	
0.549317	52.8807	
0.556641	52.1618	
0.563965	51.5111	
0.57129	51.0138	
0.578614	50.7024	
0.585938	50.5642	
0.593262	50.5727	
0.600587	50.7084	
0.607911	50.9626	
0.615235	51.3318	
0.622559	51.8114	
0.629883	52.3916	
0.637208	53.0562	
0.644532	53.786	
0.651856	54.5627	
0.65918	55.3723	
0.666505	56.2062	
0.673829	57.0594	
0.681153	57.9278	
0.688477	58.8069	
0.695801	59.6911	
0.703126	60.5759	
0.71045	61.4607	
0.717774	62.3519	
0.725098	63.2637	
0.732423	64.2166	
0.739747	65.2302	
0.747071	66.3123	
0.754395	67.4474	
0.76172	68.5956	
0.769044	69.7065	
0.776368	70.7398	
0.783692	71.6753	
0.791016	72.5064	
0.798341	73.2268	
0.805665	73.8227	
0.812989	74.2745	
0.820313	74.5686	
0.827638	74.7106	
0.834962	74.7319	
0.842286	74.6825	
0.84961	74.6154	
0.856934	74.5705	
0.864259	74.5687	
0.871583	74.6131	
0.878907	74.6973	
0.886231	74.8135	
0.893556	74.9601	
0.90088	75.1437	
0.908204	75.3752	
0.915528	75.6622	
0.922852	76.0019	
0.930177	76.3782	
0.937501	76.7662	
0.944825	77.1404	
0.952149	77.4833	
0.959474	77.7899	
0.966798	78.0675	
0.974122	78.3304	
0.981446	78.593	
0.988771	78.8645	
0.996095	79.1471	
1.00342	79.44	
1.01074	79.7471	
1.01807	80.084	
1.02539	80.4781	
1.03272	80.9628	
1.04004	81.5675	
1.04736	82.3083	
1.05469	83.1817	
1.06201	84.1645	
1.06934	85.2241	
1.07666	86.3438	
1.08399	87.5668	
1.09131	89.0433	
1.09863	90.9994	
