# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -65.00000000 ps, Average over 1000 waveforms. Timestamp: 2020-07-03T09:04:06
# Window type: Tukey, parameters: alpha = 0.2
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-31.38348673
0.00732601	-24.84843081
0.01465201	-19.22922220
0.02197802	-18.33432544
0.02930403	-24.44439223
0.03663004	-23.86975512
0.04395604	-16.35389808
0.05128205	-13.30718739
0.05860806	-14.39609481
0.06593407	-14.18098520
0.07326007	-9.46511127
0.08058608	-10.39409630
0.08791209	-17.81352558
0.09523810	-12.69429013
0.10256410	-11.87298783
0.10989011	-20.68236201
0.11721612	-14.20346009
0.12454213	-9.71786260
0.13186813	-11.68162579
0.13919414	-9.40179136
0.14652015	-6.56942294
0.15384616	-9.67161632
0.16117216	-16.92946896
0.16849817	-11.27127264
0.17582418	-11.20969310
0.18315018	-15.04832551
0.19047619	-10.13675000
0.19780220	-5.23660228
0.20512821	-4.97027992
0.21245421	-6.94498203
0.21978022	-5.46228995
0.22710623	-5.49920880
0.23443224	-8.63218232
0.24175824	-6.25873077
0.24908425	-3.69338728
0.25641026	-3.62239461
0.26373627	-2.59138999
0.27106227	-0.74852828
0.27838828	-1.11510784
0.28571429	-3.01287333
0.29304030	-1.60444578
0.30036630	-0.22536278
0.30769231	-1.26581261
0.31501832	-1.49128397
0.32234433	0.00000000
0.32967033	-0.46081974
0.33699634	-1.94464468
0.34432235	-1.45889413
0.35164836	-1.59366396
0.35897436	-2.54169146
0.36630037	-2.08642869
0.37362638	-2.19380563
0.38095238	-2.98865246
0.38827839	-3.24417260
0.39560440	-3.97652623
0.40293041	-4.83220826
0.41025641	-5.16796759
0.41758242	-5.24975153
0.42490843	-4.76968942
0.43223444	-4.98007898
0.43956044	-6.19819859
0.44688645	-6.84483933
0.45421246	-7.27450443
0.46153847	-8.16592672
0.46886447	-8.16261288
0.47619048	-7.75513823
0.48351649	-7.54616801
0.49084250	-7.82988315
0.49816850	-8.95207410
0.50549451	-9.53353457
0.51282052	-9.80310361
0.52014653	-10.24453509
0.52747253	-10.12794487
0.53479854	-10.09675034
0.54212455	-9.49181001
0.54945055	-10.76131338
0.55677656	-17.41703912
0.56410257	-12.99377182
0.57142858	-9.73377496
0.57875458	-10.32388484
0.58608059	-10.11579498
0.59340660	-9.30237151
0.60073261	-9.33931635
0.60805861	-9.17623696
0.61538462	-9.37266492
0.62271063	-9.77199874
0.63003664	-9.68817469
0.63736264	-10.02757770
0.64468865	-10.46123930
0.65201466	-10.59589821
0.65934067	-11.24897262
0.66666667	-11.77700720
0.67399268	-11.94281268
0.68131869	-12.65212935
0.68864470	-13.27833930
0.69597070	-13.68426182
0.70329671	-14.49535752
0.71062272	-14.98996273
0.71794873	-15.27375087
0.72527473	-16.19102663
0.73260074	-17.01580255
0.73992675	-17.81114496
0.74725275	-20.93537458
0.75457876	-24.04078513
0.76190477	-20.52351760
0.76923078	-19.66762779
0.77655678	-20.26981045
0.78388279	-20.31126788
0.79120880	-20.75250451
0.79853481	-21.14321154
0.80586081	-21.48356050
0.81318682	-21.86048112
0.82051283	-21.83934095
0.82783884	-22.11162055
0.83516484	-22.28020718
0.84249085	-22.57712285
0.84981686	-23.18335349
0.85714287	-23.45346813
0.86446887	-23.93312173
0.87179488	-24.21340078
0.87912089	-24.10450148
0.88644690	-24.32959646
0.89377290	-24.50802163
0.90109891	-24.67459898
0.90842492	-25.00921105
0.91575092	-25.18224366
0.92307693	-25.27525020
0.93040294	-25.34824778
0.93772895	-25.57511069
0.94505495	-25.93767145
0.95238096	-25.97020137
0.95970697	-26.44155211
0.96703298	-27.23465497
0.97435898	-27.39856009
0.98168499	-29.15642731
0.98901100	-32.11093773
0.99633701	-30.11607321
1.00366301	-29.07782233
1.01098902	-29.66362521
1.01831503	-30.02246227
1.02564104	-30.32639477
1.03296704	-30.57973850
1.04029305	-31.02166888
1.04761906	-31.63205886
1.05494507	-32.18435424
1.06227107	-32.93162702
1.06959708	-33.73697534
1.07692309	-34.73594028
1.08424910	-36.53520266
1.09157510	-41.70454542
1.09890111	-56.14768831
1.10622712	-44.97930428
1.11355312	-45.89527729
1.12087913	-41.51202811
1.12820514	-38.87601675
1.13553115	-39.27100594
1.14285715	-40.35231223
1.15018316	-43.50889681
1.15750917	-51.47043315
1.16483518	-67.22909345
1.17216118	-48.43304259
1.17948719	-43.02501294
1.18681320	-42.70309001
1.19413921	-43.55949344
1.20146521	-45.55113691
1.20879122	-55.16662966
1.21611723	-48.11309835
1.22344324	-47.34305290
1.23076924	-55.32985819
1.23809525	-47.80458940
1.24542126	-46.41184905
1.25274727	-47.78652810
1.26007327	-47.14290593
1.26739928	-47.90206540
1.27472529	-48.81175937
1.28205129	-48.88977904
1.28937730	-49.72670551
1.29670331	-49.88714514
1.30402932	-49.55343058
1.31135532	-49.99761584
1.31868133	-51.52461992
1.32600734	-52.58348909
1.33333335	-52.57103581
1.34065935	-53.15338428
1.34798536	-53.15328737
1.35531137	-53.30292871
1.36263738	-54.49443944
1.36996338	-54.04570177
1.37728939	-54.14861865
1.38461540	-56.30836842
1.39194141	-57.06757876
1.39926741	-57.73135210
1.40659342	-63.05149546
1.41391943	-78.78684427
1.42124544	-62.78434977
1.42857144	-59.60758177
1.43589745	-59.04078770
1.44322346	-59.59387047
1.45054947	-59.82178014
1.45787547	-61.01056944
1.46520148	-60.59982419
1.47252749	-58.26438405
1.47985349	-59.15358406
1.48717950	-61.50760198
1.49450551	-59.65504284
1.50183152	-60.14412976
1.50915752	-62.03121571
1.51648353	-62.39254722
1.52380954	-63.16144590
1.53113555	-61.96098547
1.53846155	-63.20150299
1.54578756	-66.13710378
1.55311357	-62.83853349
1.56043958	-63.32674306
1.56776558	-67.97324835
1.57509159	-66.64455147
1.58241760	-66.31134757
1.58974361	-67.08152505
1.59706961	-68.24523146
1.60439562	-75.14714535
1.61172163	-76.88579232
1.61904764	-70.25879344
1.62637364	-70.36319461
1.63369965	-67.34737634
1.64102566	-67.08438895
1.64835166	-71.97931236
1.65567767	-74.65067731
1.66300368	-78.57371557
1.67032969	-86.45902211
1.67765569	-79.39063275
1.68498170	-79.72167044
1.69230771	-74.03289716
1.69963372	-77.84126516
1.70695972	-75.24787401
1.71428573	-75.29162472
1.72161174	-79.55765640
1.72893775	-80.47605377
1.73626375	-82.76185580
1.74358976	-75.67442061
1.75091577	-75.02684241
1.75824178	-73.53735665
1.76556778	-81.55266773
1.77289379	-75.87546187
1.78021980	-70.58652398
1.78754581	-72.12183361
1.79487181	-81.46008284
1.80219782	-76.44393482
1.80952383	-79.78201398
1.81684984	-80.38243138
1.82417584	-75.31313325
1.83150185	-79.04953387
1.83882786	-81.91621939
1.84615386	-74.18138947
1.85347987	-70.20888308
1.86080588	-74.79155584
1.86813189	-78.01710303
1.87545789	-74.06994869
1.88278390	-77.81300559
1.89010991	-79.89549878
1.89743592	-92.54197601
1.90476192	-80.75799212
1.91208793	-82.92869732
1.91941394	-84.32914590
1.92673995	-88.85392012
1.93406595	-77.07485034
1.94139196	-77.50103647
1.94871797	-73.94525772
1.95604398	-72.23029453
1.96336998	-94.84016726
1.97069599	-76.15468771
1.97802200	-87.02083217
1.98534801	-77.10254133
1.99267401	-87.82676511
2.00000002	-75.36419760
